pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
009,263,0.2611763596659096,0.2668366950405513,0.10601251258279476,0.131557983385011,0.32264873763192764,0.38234764896528356,0.4250256283519594,0.3862080450104518,0.4125130608852484,0.30372335093487884,0.35472812992318853,0.15532702783915864,0.14466391196510225,0.009360278515909657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11174615721602683,0.13283718049634516,0.3237359727254674,0.38240448645428543,0.42589250179029864,0.3863523371498903,0.4137527594057857,0.30549931942077885,0.35577707262801533,0.15955215534929143,0.15613128721122663,0.04835911063920372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,A,3.0,3_5,A,6.0,,06B,,,,1036410,1036760,350,B,4.0,4_14,B,6.0,,,06B,,,1298370,1298540,170,"Oké, ik heb nu het appelsteeltje met voorop een eh neusje met daardoorheen een paal.",,"Okay, I now have the apple stem with an eh nose in front with a pole through it.",,06B,06B,,,True,,en dan die neus die doorboord is.,,And then that nose pierced.,,,06B,06B,True,1036410.0,1036760.0,350.0,1298290.0,1298620.0,330.0,both,both,both
009,264,0.07552168402688644,0.08310577912620538,0.043433590198353,0.4203883958848973,0.08434065110238328,0.5310896011083022,0.06213931943040474,0.47283764200354184,0.08945742336814677,0.4068058024325917,0.1205423842141001,0.3464713101583782,0.0532167358479308,0.7978418906633401,0.6042925545021578,0.7367750335157295,0.641276437474008,0.5247964459655021,0.4202812477429454,1.126044148750988,0.25487797830739406,0.3086371081751084,0.4781843073015236,0.5752221471445175,0.6131012634574479,0.705896340731768,0.04428099138761599,0.42053709019479024,0.08681508973882858,0.5324962359159201,0.06665729681606684,0.47478855676742204,0.09398517325184146,0.4085887941094852,0.12522765933402483,0.3494176084642949,0.08166846422885464,0.7985216574177891,0.6043660603736725,0.7381182932921294,0.6434906896555989,0.5273432882155452,0.42413653319341865,1.1265773996892774,0.25493664731979715,0.3088883824460343,0.4784622313226432,0.5758337668332186,0.6141916908505827,0.7065049169554507,11B,B,3.0,3_6,B,11.0,,,11B,,,1045390,1045650,260,A,4.0,4_3,A,11.0,,11B,,,,1177150,1177350,200,,Ik heb nu eh een kopje met weer zo'n ronde neus,,I now have eh a cup with another one of those round noses,,,,11B,True,"voorop, zeg maar,",,"up front, so to speak,",,11B,,,,True,1045355.0,1045685.0,330.0,1177085.0,1177415.0,330.0,left,right,left_right
009,265,0.48298266831240017,0.4877819047382489,0.02623276039507692,0.6484242049346984,0.10868931599370524,0.7858320019441999,0.1349880460343516,0.7629933704926499,0.14570215598161368,0.6436023024623827,0.1204882041326349,0.48821795482943503,0.5016598512783305,1.4289618512697226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02707963006671519,0.6485372944335661,0.11681661414850754,0.7869761743510999,0.13932858226763475,0.7659364077473625,0.15259120652241306,0.6487324243371404,0.13881970506481026,0.4977802014055706,0.5017923596607056,1.4289922568534603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,B,3.0,3_6,B,11.0,,,11A,,11D,1049150,1049360,210,A,4.0,4_3,A,11.0,,11D,,,,1177870,1178360,490,,en dan twee dingetjes bovenuit steken,,and then two little things sticking out,,,11D,11A,True,"en dan een kwastje en vierk-, of nee, een kwastje en een stukje hout of en een arm.",,"and then a brush and four-, or no, a brush and a piece of wood or and an arm.",,11D,,,,True,1049090.0,1049420.0,330.0,1177870.0,1178360.0,490.0,left,both,both
009,266,0.25668023900259185,0.2597999782823292,nan,0.4156142308979698,nan,0.31949936938345325,nan,0.2736005408642444,nan,0.21018684326670015,nan,0.1583318887545839,nan,0.1628485608485995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4180452039863476,nan,0.3227441164314013,nan,0.2755301148008394,nan,0.2112426336958877,nan,0.15857085959098782,nan,0.1726669411885116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,A,3.0,3_13,A,12.0,,12A,,,,1120060,1120350,290,B,4.0,4_10,B,12.0,,,12A,,,1259400,1259810,410,"Oké, ik heb ehm een soort kopje met een rondje waar je iets op kan zetten",,"Okay, I have um a kind of cup with a round where you can put something on it",,,12A,,,True,,Ik heb dat eh ronde plateautje eraan.,,I have that um round tray on it.,,,,12A,True,1120040.0,1120370.0,330.0,1259400.0,1259810.0,410.0,right,right,right
009,267,0.3021034700512886,0.3048410158163697,0.11803171817143808,0.18229222146030208,0.08545257712255672,0.3907999946605471,0.19107872401548942,0.34033162199753914,0.22289577451481135,0.29842682363252276,0.2465133100136579,0.24664393000653478,0.5443005117541898,0.7584744332658747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12030341750758365,0.18977354305662375,0.09144623134045639,0.3931475276124867,0.19410947421935118,0.34150694006919624,0.22716327969380376,0.29870027566511975,0.24918401157876557,0.24671214177768006,0.5460309801009219,0.7600143671744477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,A,3.0,3_13,A,12.0,,12C,,,,1122600,1123030,430,B,4.0,4_10,B,12.0,,,12C,,,1261410,1261790,380,en een uitsteeksel met daarop die schoorsteen.,,And a protrusion with that chimney on it.,,12C,,,,True,"Even kijken schoorsteen, schoorsteen, even kijken, waar is de schoorsteen?",Met de schoorsteen.,"Let's see chimney, chimney, let's see, where is the chimney?",With the chimney.,,,12C,12C,True,1122600.0,1123030.0,430.0,1261410.0,1261790.0,380.0,left,both,both
009,268,0.19356710423697843,0.20528954918148398,0.5649858204186811,0.083846133004288,0.8430010928584826,0.10994328104893562,0.8818430541386835,0.10653619562291791,0.8275654731375292,0.0969674276756132,0.6928050139947756,0.07742083617113554,0.23839766031048792,0.6866887518989803,0.2636156304917968,0.29379304946480256,0.3071225379337739,0.2693533460652113,0.19250011774038506,0.9696452427170689,0.2775014055041331,0.3319927842508793,0.35252440093512627,0.3598015757286647,0.33441257804144914,0.15815111354820302,0.5650522568918381,0.08413882359206788,0.8430099829976031,0.11359202398865334,0.8819205039573796,0.11307097527471587,0.827672705300581,0.10397891907729678,0.6930300741417927,0.08794718280862367,0.2646228853743649,0.7290093703475462,0.2636281633586243,0.29433989362769325,0.3081000503019738,0.2701915847600745,0.19346488153115263,0.9901252542841241,0.27778426668551953,0.3330715594554623,0.35337488757027424,0.3602800101487508,0.33476253922840127,0.20202099239208887,10_other,A,3.0,3_15,A,10.0,,10_other,,,,1139860,1140110,250,B,4.0,4_16,B,10.0,,,10_other,,,1311920,1312410,490,"Ik heb nu dat zonnepaneel met een soort doorboord, maar dan niet met die ruitjes.",,"I now have that solar panel with kind of pierced, but not with those panes.",,,other,,,True,"Even kijken zonnepaneel, zonnepaneel.",met dat ding weer door het bord.,"Let's see solar panel, solar panel.",with that thing through the board again.,,,other,,True,1139820.0,1140150.0,330.0,1311920.0,1312410.0,490.0,right,left,right_left
009,269,0.20023803419522254,0.20224365636127595,nan,0.32298551395737085,nan,0.260679599407174,nan,0.19047950772975475,nan,0.17758446328616534,nan,0.15557067523051504,nan,0.09412844556035525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32414809264492345,nan,0.2620541386205342,nan,0.19265044658470692,nan,0.18036015077627532,nan,0.1574018276220386,nan,0.09684728191917734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,B,3.0,3_16,B,9.0,,,09A,,,1148960,1149100,140,A,4.0,4_7,A,9.0,,09A,,,,1233610,1233820,210,,Ik heb de de tandenborstelhouder,,I have the toothbrush holder,,,,09A,True,ik heb nu eh de kwast erin en,,I now um the brush in and,,,09A,,,True,1148865.0,1149195.0,330.0,1233550.0,1233880.0,330.0,right,right,right
009,270,0.30140689568960854,0.3034684961569912,0.0608018072551798,nan,0.25486263816816773,nan,0.2776578911460247,nan,0.2294809195300383,nan,0.15460168355257314,nan,0.8310364344856676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06645919877197544,nan,0.25711239929726487,nan,0.2786293180049597,nan,0.23108322069345266,nan,0.15636368416367402,nan,0.8311631560106205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,4.0,4_3,A,11.0,,11D,,,,1177870,1178360,490,B,5.0,5_14,B,11.0,,,11D,,,1433340,1433870,530,"en dan een kwastje en vierk-, of nee, een kwastje en een stukje hout of en een arm.",,"and then a brush and four-, or no, a brush and a piece of wood or and an arm.",,11D,,,,True,,En dan dus   n kwast erin en   n balkje erin.,,And then so n brush in and n beam in.,,,11D,,True,1177870.0,1178360.0,490.0,1433340.0,1433870.0,530.0,left,left,left
009,271,0.08426366929330642,0.09574561915549866,nan,0.03630289150388624,nan,0.08968190391648971,nan,0.08006794893845078,nan,0.07865440619114442,nan,0.052398643635910784,nan,0.16847622157395667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.036633498185408175,nan,0.09030780327905051,nan,0.08374905380620028,nan,0.08096577179900986,nan,0.0541666991015861,nan,0.22865088876173698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,4.0,4_3,A,11.0,,11B,,,,1190110,1190720,610,B,5.0,5_14,B,11.0,,,11B,,,1431650,1432130,480,"Die grote ronde neus die hier voorop zit, ja.","Oh ja, ja, ja, ja.","That big round nose up front here, yes.","Oh yes, yes, yes, yes, yes.",,11B,,,True,,"Eh ik heb die ene met een neus, dat rondje.",,"Um I have the one with a nose, that round one.",,,,11B,True,1190110.0,1190720.0,610.0,1431650.0,1432130.0,480.0,right,right,right
009,272,0.3934444206832549,0.39538974282501144,0.14187388255631894,0.35743398160473605,0.1900459764197778,0.49153048467777183,0.1738872548890299,0.5086464996567579,0.19451283774586517,0.5039075266408177,0.28005182384210725,0.4143273866746856,0.33066183288688156,1.1344535606043098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14480455501833264,0.3586462201595171,0.19274738343023023,0.4923102297693201,0.18034348718109694,0.5087706478328441,0.19589640725548108,0.5039717378879176,0.2802124197009217,0.4145636073403555,0.3364271063299104,1.1359831119942099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,4.0,4_4,B,8.0,,,08E,,,1198720,1199060,340,A,5.0,5_7,A,8.0,,08E,,08D,,1378010,1378280,270,,"Oh ja, ik heb die ene op eh een bochtig stukje onderaan.",,"Oh yeah, I got the one on eh a twisty bit at the bottom.",,,,08E,True,Met die poot (zo),Oh ja ehm,With that paw (so),Oh yes um,08D,08E,,,True,1198720.0,1199060.0,340.0,1377980.0,1378310.0,330.0,both,right,both
009,273,0.5668503516481431,0.58017025406643,0.485606413876871,0.4315351976720032,0.7121669422577392,0.6265445630350841,0.6602117130093814,0.5235377858074135,0.5783100774436348,0.38285557612997356,0.46402862726303556,0.21786313444874736,0.7899285926246348,0.9296155962091989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.48579380332071387,0.43164005787946486,0.7174072771840116,0.6284986753805495,0.6674911661502708,0.5259972394299527,0.5862048362619258,0.3855093931799844,0.4768811795341946,0.2242962165292774,0.8497765007414366,0.9825467032053777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,B,4.0,4_14,B,6.0,,,06B,,,1298370,1298540,170,A,5.0,5_15,A,6.0,,06B,,,,1442410,1442730,320,,en dan die neus die doorboord is.,,And then that nose pierced.,,,06B,06B,True,Ik heb het appelsteeltje met het rondje en de balk,,I have the apple stone with the circle and the bar,,06B,06B,,,True,1298290.0,1298620.0,330.0,1442405.0,1442735.0,330.0,both,both,both
009,274,0.4503467486013757,0.46086760915589986,0.4153016160379902,0.48025451725387075,0.2997920820910192,0.40225340946752697,0.22423676809826215,0.3642573866006415,0.18468414308799475,0.3079205865522361,0.1605977800709822,0.24130477590069668,1.0313614820081092,0.906089815833282,0.5022840734255287,0.6189633402967856,0.672863253545657,0.6296484379875203,0.5314815468287516,1.0692163806043842,0.32632252889722574,0.32871637219705435,0.29225218093884503,0.2641639861784927,0.23525729692587616,1.5218746537660555,0.41831643839912647,0.48049345870237187,0.3218621535289034,0.4034275581349706,0.2557659616730259,0.3668849388281374,0.21374522640814173,0.31326168144677885,0.19035711779635686,0.24944291885480066,1.07042857674939,0.9516950989683401,0.5024250280719156,0.6191152192837824,0.67369618043826,0.6308849934229924,0.532113825932599,1.1055530928359223,0.3316115945152903,0.3446586605065589,0.3063479071026306,0.27658543293046517,0.2496165674252502,1.5482945715348673,06_other,B,4.0,4_14,B,6.0,,,06_other,,,1298790,1299150,360,A,5.0,5_15,A,6.0,,06_other,,,,1443660,1444320,660,Oh ja.,en dan die neus die doorboord is.,Oh yes.,And then that nose pierced.,,,other,,True,,,,,,other,,,True,1298790.0,1299150.0,360.0,1443660.0,1444320.0,660.0,right,left,right_left
009,275,0.3591420234772189,0.3640296405693487,0.27764725300936266,0.24695951575102693,0.20991787201837642,0.33518798849335124,0.20683812383373387,0.32529964495064423,0.2163608357311233,0.3023754427656784,0.2290026759620275,0.19312440837568948,0.34781569034064846,1.4191748304949647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27831257560170647,0.2501108866187523,0.2154407552253434,0.3369305524494769,0.2140417600262877,0.3258301615289233,0.2282676829116297,0.3024196136281482,0.24745516721390956,0.193431035061887,0.3569059108815122,1.4192095856846083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,A,5.0,5_7,A,8.0,,08E,,08D,,1378010,1378290,280,B,6.0,6_14,B,8.0,,,08E,,,1537120,1538790,1670,Met die poot (zo),Oh ja ehm,With that paw (so),Oh yes um,08D,08E,,,True,,"Ik heb dat op die dunne bochtje, staat hij bovenop.",,"I have that on the thin bend, it's on top.",,,,08E,True,1377985.0,1378315.0,330.0,1537120.0,1538790.0,1670.0,both,right,both
010,276,0.3216649780740113,0.32445253153466497,0.28084958468613475,0.19783631475275215,0.6320257041341389,0.15199031112948824,0.6108107852335954,0.1426218372780152,0.5579361812339227,0.12076874923460684,0.3877184736179328,0.09474846010900666,0.7470417748478726,0.34887286200408174,0.40634016054763894,0.17170404475777018,0.12382464420790086,0.09388859961978882,0.03308730097638601,0.44713761796201246,0.297852547687237,0.1900354624222882,0.11845546473336051,0.10653765006182701,0.06660677293569342,1.1505019706036614,0.28359116269123996,0.19830701438985446,0.63205305340864,0.1536435087310848,0.61092926924746,0.1445383479862216,0.5584598895225324,0.12221989685116644,0.3893841558177047,0.09697980443396828,0.7511662431350937,0.3697813821630695,0.4076839643406952,0.18066453637301033,0.14106421297129607,0.11236063519764784,0.043706260177631975,0.4614186632589063,0.2991012444556335,0.19024486927311776,0.1187767473764261,0.1090178419538943,0.07666207238049305,1.152912413768425,01_other,B,1.0,1_2,B,1.0,,,01_other,,,36900,37110,210,A,2.0,2_3,A,1.0,,01_other,,,,381570,381940,370,,en aan de linkerkant iets ja soort verrekijker of kerktorens,,and on the left side something yes kind of binoculars or church steeples,,,,other,True,Eh dit is die met die twee blokkentorens aan de linkerkant,,Um this is the one with the two block towers on the left side,,other,,,,True,36840.0,37170.0,330.0,381570.0,381940.0,370.0,left,right,left_right
010,277,0.21998484440784374,0.22158657916211322,0.20638721794235615,0.300647850991123,0.2366058692198898,0.32509082735366407,0.18986328592718327,0.20287758065889488,0.1651526983122768,0.16623646358845984,0.14177416822886557,0.13628872392760913,0.4446204976565852,0.12427294908721678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20679540219907205,0.30083870116531314,0.23733900310215664,0.3258201000225812,0.19093257965928065,0.20417821783693432,0.16656602066534112,0.16809072313417878,0.1444889691911867,0.13877110537804022,0.44609355131083755,0.12912457628043614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,B,1.0,1_16,B,9.0,,,09B,,,305670,305860,190,A,1.0,1_16,B,9.0,,09B,,,,344970,345250,280,,"Zeg maar een eh lang- een uitgerekt rondje, een beetje als standaard aan de onderkant.",,"Say an um long-a stretched round, a little like standard at the bottom.",,,09B,09B,True,Met op een statiefje.,Ja eh,With on a tripod.,Yes eh,,09B,,,True,305600.0,305930.0,330.0,344945.0,345275.0,330.0,right,both,both
011,278,0.44094295056572436,0.4413763618955902,0.5575249237781286,0.10721693532377449,0.4411456268068717,0.17114433588617578,0.41663414019273853,0.1672050245187683,0.3739973789391738,0.158086482173317,0.31149296732954107,0.13947693782758588,0.5448626663478928,0.37586146185596847,0.10515643252136897,0.0854574094840332,0.10545132212364033,0.10967455752680087,0.08958080724483829,0.8954188963060283,0.651999814989171,0.48003244114949656,0.42562939320654375,0.3598007990736605,0.3437097860762824,0.9905683219313677,0.5584333252163488,0.10729585554161816,0.44155089738038483,0.1713745518200254,0.41681535100282785,0.16728680954474273,0.37415393277469916,0.1582333579879008,0.31160186528209816,0.13981905266644049,0.5457027997171827,0.3767908447871398,0.10577492960066097,0.08960333041596057,0.108578788448784,0.11159393638146756,0.0916495518769485,0.8961086272656181,0.653582247636659,0.48115859400128214,0.42614134501426315,0.36020103026737527,0.34429026161473797,0.9912774638337295,12B,B,1.0,1_1,B,12.0,,,12B,,,97480,100511,3031,A,1.0,1_1,B,12.0,,12B,,,,116592,117132,540,,"dan heeft het aan de zijkant, heeft het zo'n eh, ja, een uitsteeksel waar dus die speaker op staat,",,"then on the side, it has one of those um, yeah, a protrusion where so that speaker is on it,",,,,12B,True,En dan zo en dan nog zo een.,,And then such and such another.,,12B,,,,True,97480.0,100511.0,3031.0,116592.0,117132.0,540.0,left,right,left_right
011,279,0.4051082022114954,0.40627895448889667,nan,0.3441762239842402,nan,0.496750387835789,nan,0.5102208235646988,nan,0.43752141994380195,nan,0.33250269314393216,nan,0.3094776647965106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34728119340856606,nan,0.497287060012307,nan,0.5102782080895361,nan,0.4378905486112393,nan,0.3333502757392136,nan,0.3115864410725178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_1,B,12.0,,,12C,,,101051,101851,800,A,1.0,1_1,B,12.0,,12C,,,,117292,118692,1400,,"dan heeft het aan de zijkant, heeft het zo'n eh, ja, een uitsteeksel waar dus die speaker op staat,",,"then on the side, it has one of those um, yeah, a protrusion where so that speaker is on it,",,,,12C,True,En dan zo en dan nog zo een.,,And then such and such another.,,,12C,,,True,101051.0,101851.0,800.0,117292.0,118692.0,1400.0,right,right,right
011,280,0.11513597623626326,0.11627477175740399,0.3063063224494902,0.050439316886913145,0.3671450395462631,0.06327665202759856,0.32374006316385356,0.0994105345654467,0.27953423949375916,0.15742212356666643,0.20437743277979428,0.22121232409481384,1.3337071082380025,0.09905490627614086,0.1936278589952922,0.04093782904710625,0.20526041963163547,0.20764262680739148,0.23807588928895979,0.7769188193979587,0.3332820065388105,0.3723949755127854,0.35361925234987024,0.32244750894286756,0.29906444478863303,1.4910784405259732,0.306443519113586,0.052537951777579917,0.3673725422845762,0.06411710163300226,0.3238237348563887,0.10051268533570812,0.2797053430352044,0.15778983860475312,0.2049002886796014,0.22163311235470023,1.3338659347653419,0.1010579408386804,0.1942405362606638,0.046912340996120766,0.20540212761560103,0.20766338246018387,0.2380971678733471,0.779369310764907,0.3333744062289103,0.3731417280480532,0.35381481282926175,0.32247816691088127,0.2991578024662353,1.4915152385836938,12A,B,1.0,1_1,B,12.0,,,12A,,,105632,106492,860,A,1.0,1_1,B,12.0,,12A,,,,114338,116138,1800,,Een plat rondje.,,A flat round.,,,12A,,True,"Op een filmding, zo met zo'n zijkant zo'n rondje.",,"On a film thing, with one of those sides so round.",,,12A,,,True,105632.0,106492.0,860.0,114338.0,116138.0,1800.0,right,left,right_left
011,281,0.28246001295665596,0.28502607835727695,0.22379532534884589,0.25190862335788944,0.35795293445845455,0.4585341110176959,0.3504536481503503,0.17066931158107237,0.31369052135951186,0.12209666744776534,0.2545896466494847,0.1059606569055043,0.4682536794594275,0.3116150297438694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22504383538380646,0.2520976667763378,0.35824814524319554,0.45869519758160104,0.3504791620090862,0.17086668757493648,0.3140537371264876,0.12243789854517241,0.2552104978906921,0.10635945881684052,0.4837872428584517,0.3230334104807154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,A,1.0,1_1,B,12.0,,12A,,,,114338,116138,1800,B,1.0,1_1,B,12.0,,,12A,,,120338,122378,2040,"Op een filmding, zo met zo'n zijkant zo'n rondje.",,"On a film thing, with one of those sides so round.",,,12A,,,True,,"Ja, maar het is maar één rondje.",,"Yes, but it's only one round.",,,12A,12A,True,114338.0,116138.0,1800.0,120338.0,122378.0,2040.0,right,both,both
