pair,round,trial,gesturer,target,accuracy,begin_time,end_time,duration,iconic,deictic,representational
031,2.0,2_5,B,12.0,,643806,644506,700,1,0,1
031,2.0,2_5,B,12.0,,644998,645178,180,1,1,1
031,2.0,2_5,B,12.0,,645620,646200,580,1,0,1
031,2.0,2_6,A,5.0,,650231,650511,280,1,0,1
031,2.0,2_6,A,5.0,,651565,651985,420,1,0,1
031,2.0,2_6,A,5.0,,653043,653243,200,1,0,1
031,2.0,2_6,A,5.0,,653795,654175,380,1,0,1
031,2.0,2_7,B,4.0,,665551,665771,220,0,1,1
031,2.0,2_7,A,4.0,,665938,666358,420,0,0,0
031,2.0,2_8,A,15.0,,671723,672203,480,1,0,1
031,2.0,2_8,A,15.0,,672290,673370,1080,1,0,1
031,2.0,2_8,A,15.0,,675016,675356,340,1,0,1
031,2.0,2_9,B,2.0,,681509,681689,180,0,0,0
031,2.0,2_9,A,2.0,,685073,685193,120,1,0,1
031,2.0,2_9,A,2.0,,686003,686523,520,0,0,0
031,2.0,2_10,A,7.0,,691934,693229,1295,1,0,1
031,2.0,2_10,A,7.0,,694153,695333,1180,1,0,1
031,2.0,2_10,A,7.0,,695888,696168,280,1,0,1
031,2.0,2_11,B,6.0,,709280,709690,410,1,0,1
031,2.0,2_11,B,6.0,,711438,712358,920,1,0,1
031,2.0,2_11,B,6.0,,712578,713118,540,0,1,1
031,2.0,2_12,A,11.0,,718090,718480,390,1,0,1
031,2.0,2_12,A,11.0,,720951,721151,200,1,0,1
031,2.0,2_12,A,11.0,,721823,722703,880,1,0,1
031,2.0,2_12,A,11.0,,724066,725226,1160,1,0,1
031,2.0,2_12,A,11.0,,726647,726687,40,0,0,0
031,2.0,2_12,A,11.0,,727739,729159,1420,0,1,1
031,2.0,2_13,B,14.0,,736880,736960,80,1,0,1
031,2.0,2_13,B,14.0,,737649,738369,720,0,1,1
031,2.0,2_13,B,14.0,,742363,743263,900,1,0,1
031,2.0,2_13,A,14.0,,744103,744343,240,1,0,1
031,2.0,2_13,B,14.0,,746269,746669,400,0,1,1
031,2.0,2_13,B,14.0,,748125,748565,440,0,0,0
031,2.0,2_13,B,14.0,,749304,750564,1260,0,0,0
031,2.0,2_13,A,14.0,,750834,751214,380,1,0,1
031,2.0,2_14,A,13.0,,755699,755859,160,0,0,0
031,2.0,2_14,A,13.0,,756270,756720,450,0,0,0
031,2.0,2_14,A,13.0,,756671,756931,260,0,0,0
031,2.0,2_14,A,13.0,,757331,757531,200,0,0,0
031,2.0,2_14,A,13.0,,758595,758895,300,1,0,1
031,2.0,2_14,A,13.0,,758955,759155,200,0,0,0
031,2.0,2_14,A,13.0,,760403,761303,900,1,0,1
031,2.0,2_14,A,13.0,,762275,762475,200,1,0,1
031,2.0,2_14,A,13.0,,762832,763272,440,1,0,1
031,2.0,2_15,B,16.0,,773133,774153,1020,1,1,1
031,2.0,2_15,B,16.0,,774216,774536,320,0,0,0
031,2.0,2_15,B,16.0,,774976,775416,440,1,0,1
031,2.0,2_15,B,16.0,,776029,776689,660,0,0,0
031,2.0,2_15,B,16.0,,779766,780486,720,0,1,1
031,2.0,2_15,B,16.0,,782530,782810,280,1,0,1
031,2.0,2_15,B,16.0,,783112,783392,280,0,0,0
031,2.0,2_16,A,9.0,,788733,788893,160,0,1,1
031,2.0,2_16,A,9.0,,789293,789633,340,1,0,1
031,2.0,2_16,A,9.0,,791109,791369,260,1,0,1
031,2.0,2_16,A,9.0,,791995,792535,540,1,0,1
031,3.0,3_1,B,1.0,,801644,802004,360,1,0,1
031,3.0,3_1,B,1.0,,803094,803234,140,1,0,1
031,3.0,3_1,B,1.0,,804843,805123,280,0,0,0
031,3.0,3_2,A,12.0,,808744,809463,719,1,0,1
031,3.0,3_2,A,12.0,,810210,810550,340,1,0,1
031,3.0,3_2,A,12.0,,811050,811950,900,1,0,1
031,3.0,3_2,A,12.0,,812450,812670,220,0,1,1
031,3.0,3_2,A,12.0,,813655,813875,220,1,0,1
031,3.0,3_2,A,12.0,,814407,815587,1180,1,0,1
031,3.0,3_2,A,12.0,,821255,821455,200,0,0,0
031,3.0,3_2,A,12.0,,821702,821962,260,0,1,1
031,3.0,3_2,A,12.0,,823555,823695,140,1,0,1
031,3.0,3_2,A,12.0,,824403,824783,380,1,0,1
031,3.0,3_2,A,12.0,,825216,825576,360,1,0,1
031,3.0,3_2,A,12.0,,826504,826824,320,1,0,1
031,3.0,3_2,A,12.0,,828104,828344,240,1,0,1
031,3.0,3_3,A,3.0,,836678,837058,380,1,0,1
031,3.0,3_4,A,10.0,,842131,842811,680,1,0,1
031,3.0,3_4,A,10.0,,844545,844785,240,0,1,1
031,3.0,3_4,A,10.0,,845223,845583,360,0,1,1
031,3.0,3_4,A,10.0,,846765,846985,220,1,0,1
031,3.0,3_4,A,10.0,,847879,848319,440,0,1,1
031,3.0,3_4,A,10.0,,849243,850303,1060,1,0,1
031,3.0,3_5,B,15.0,,854783,855103,320,0,0,0
031,3.0,3_7,B,11.0,,871621,872081,460,0,0,0
031,3.0,3_7,B,11.0,,872817,873197,380,0,1,1
031,3.0,3_7,B,11.0,,874100,874360,260,1,0,1
031,3.0,3_7,B,11.0,,874964,875224,260,0,0,0
031,3.0,3_7,B,11.0,,875868,876208,340,0,0,0
031,3.0,3_8,A,6.0,,879783,880163,380,1,0,1
031,3.0,3_8,A,6.0,,881213,882093,880,1,0,1
031,3.0,3_8,A,6.0,,882727,883167,440,1,0,1
031,3.0,3_9,B,5.0,,893334,893734,400,1,0,1
031,3.0,3_9,B,5.0,,896113,896333,220,0,0,0
031,3.0,3_9,B,5.0,,896967,897767,800,1,0,1
031,3.0,3_9,B,5.0,,898496,899136,640,0,0,0
031,3.0,3_9,B,5.0,,900744,901104,360,1,0,1
031,3.0,3_10,A,14.0,,909833,911116,1283,1,0,1
031,3.0,3_10,A,14.0,,909833,913145,3312,1,0,1
031,3.0,3_10,A,14.0,,912201,912621,420,1,0,1
031,3.0,3_10,A,14.0,,913066,913386,320,1,0,1
031,3.0,3_10,A,14.0,,917519,918639,1120,1,0,1
031,3.0,3_11,B,9.0,,924043,924463,420,0,0,0
031,3.0,3_11,B,9.0,,924809,925129,320,0,1,1
031,3.0,3_11,B,9.0,,925625,925865,240,0,1,1
031,3.0,3_11,B,9.0,,926564,926824,260,1,0,1
031,3.0,3_11,B,9.0,,927206,928326,1120,1,0,1
031,3.0,3_12,A,2.0,,932492,932792,300,1,0,1
031,3.0,3_12,A,2.0,,933526,933846,320,1,0,1
031,3.0,3_12,A,2.0,,934963,935303,340,0,1,1
031,3.0,3_12,A,2.0,,935769,936149,380,1,0,1
031,3.0,3_12,A,2.0,,937377,938397,1020,1,0,1
031,3.0,3_13,B,7.0,,945705,945965,260,1,0,1
031,3.0,3_14,A,16.0,,952540,952990,450,1,0,1
031,3.0,3_14,A,16.0,,954315,954595,280,0,1,1
031,3.0,3_14,A,16.0,,954991,955251,260,0,0,0
031,3.0,3_14,A,16.0,,958232,958632,400,1,0,1
031,3.0,3_14,A,16.0,,959683,960783,1100,1,0,1
031,3.0,3_14,B,16.0,,967098,967338,240,0,0,0
031,3.0,3_14,B,16.0,,967683,967923,240,0,0,0
031,3.0,3_15,B,13.0,,973333,974033,700,0,0,0
031,3.0,3_15,B,13.0,,974903,975423,520,0,0,0
031,3.0,3_16,A,8.0,,981911,982231,320,1,0,1
031,3.0,3_16,A,8.0,,984360,984940,580,1,0,1
031,3.0,3_16,A,8.0,,986929,988549,1620,1,0,1
031,3.0,3_16,B,8.0,,994823,995083,260,0,0,0
031,3.0,3_16,B,8.0,,996036,996883,847,0,0,0
031,3.0,3_16,B,8.0,,996964,997444,480,1,0,1
031,4.0,4_1,B,12.0,,1003975,1004335,360,0,0,0
031,4.0,4_1,B,12.0,,1005125,1005865,740,1,0,1
031,4.0,4_1,B,12.0,,1006498,1006838,340,1,0,1
031,4.0,4_1,B,12.0,,1007576,1008096,520,1,0,1
031,4.0,4_2,A,9.0,,1012333,1012653,320,1,0,1
031,4.0,4_2,A,9.0,,1014391,1014611,220,1,0,1
031,4.0,4_2,A,9.0,,1015121,1015481,360,1,0,1
031,4.0,4_3,B,8.0,,1026085,1026285,200,0,0,0
031,4.0,4_3,B,8.0,,1026864,1027024,160,0,0,0
031,4.0,4_3,B,8.0,,1027844,1028384,540,1,0,1
031,4.0,4_3,B,8.0,,1028504,1029004,500,1,0,1
031,4.0,4_3,B,8.0,,1029664,1029964,300,1,0,1
031,4.0,4_3,B,8.0,,1030809,1031069,260,0,0,0
031,4.0,4_4,A,5.0,,1034009,1034469,460,1,0,1
031,4.0,4_4,A,5.0,,1035049,1035429,380,1,0,1
031,4.0,4_4,A,5.0,,1036141,1036401,260,1,0,1
031,4.0,4_5,B,16.0,,1050394,1050534,140,1,0,1
031,4.0,4_5,B,16.0,,1051863,1052083,220,0,1,1
031,4.0,4_5,B,16.0,,1052667,1053787,1120,0,0,0
031,4.0,4_5,B,16.0,,1054042,1055322,1280,0,0,0
031,4.0,4_6,A,7.0,,1061580,1061920,340,1,0,1
031,4.0,4_6,A,7.0,,1062104,1062264,160,1,0,1
031,4.0,4_6,A,7.0,,1063547,1064307,760,1,0,1
031,4.0,4_7,B,10.0,,1074915,1075095,180,0,0,0
031,4.0,4_7,B,10.0,,1076093,1076293,200,1,0,1
031,4.0,4_7,B,10.0,,1076840,1077040,200,1,1,1
031,4.0,4_7,B,10.0,,1077174,1077414,240,0,0,0
031,4.0,4_7,B,10.0,,1078600,1078980,380,0,0,0
031,4.0,4_8,A,1.0,,1083663,1084023,360,1,0,1
031,4.0,4_8,A,1.0,,1084909,1085149,240,1,0,1
031,4.0,4_8,A,1.0,,1086695,1087275,580,1,0,1
031,4.0,4_10,A,13.0,,1098451,1099411,960,1,0,1
031,4.0,4_10,B,13.0,,1104466,1105526,1060,1,0,1
031,4.0,4_11,B,6.0,,1112491,1112751,260,1,0,1
031,4.0,4_11,B,6.0,,1113463,1114223,760,1,0,1
031,4.0,4_12,A,3.0,,1118640,1119478,838,1,0,1
031,4.0,4_13,B,14.0,,1125703,1126743,1040,1,0,1
031,4.0,4_13,B,14.0,,1126858,1127338,480,1,0,1
031,4.0,4_13,B,14.0,,1129471,1130291,820,1,0,1
031,4.0,4_13,A,14.0,,1130271,1130671,400,1,0,1
031,4.0,4_13,B,14.0,,1130530,1131488,958,1,0,1
031,4.0,4_13,B,14.0,,1131550,1131850,300,0,0,0
031,4.0,4_14,A,15.0,,1135177,1135677,500,1,0,1
031,4.0,4_15,B,2.0,,1142690,1142850,160,1,0,1
031,4.0,4_15,B,2.0,,1143350,1143650,300,1,0,1
031,4.0,4_15,B,2.0,,1144055,1144660,605,1,0,1
031,4.0,4_16,A,11.0,,1149830,1149990,160,1,0,1
031,4.0,4_16,A,11.0,,1150930,1151110,180,1,0,1
031,4.0,4_16,A,11.0,,1152314,1152654,340,0,1,1
031,4.0,4_16,A,11.0,,1153464,1153884,420,1,0,1
031,4.0,4_16,A,11.0,,1154164,1154724,560,1,1,1
031,5.0,5_1,B,7.0,,1164198,1164458,260,1,0,1
031,5.0,5_2,A,12.0,,1168037,1168277,240,1,0,1
031,5.0,5_2,A,12.0,,1168643,1168943,300,1,0,1
031,5.0,5_2,A,12.0,,1170043,1170283,240,0,0,0
031,5.0,5_3,B,11.0,,1179632,1180252,620,0,0,0
031,5.0,5_3,B,11.0,,1180539,1180859,320,1,0,1
031,5.0,5_3,B,11.0,,1181336,1181776,440,0,0,0
031,5.0,5_6,A,2.0,,1195501,1195801,300,1,0,1
031,5.0,5_6,A,2.0,,1197101,1197361,260,1,0,1
031,5.0,5_6,A,2.0,,1197141,1197481,340,1,0,1
031,5.0,5_6,A,2.0,,1197731,1198431,700,1,0,1
031,5.0,5_8,A,10.0,,1208047,1208307,260,1,0,1
031,5.0,5_8,A,10.0,,1208657,1208897,240,0,1,1
031,5.0,5_8,A,10.0,,1209301,1209621,320,0,1,1
031,5.0,5_8,A,10.0,,1209854,1210634,780,1,0,1
031,5.0,5_8,A,10.0,,1211481,1211761,280,0,0,0
031,5.0,5_9,B,1.0,,1217047,1217347,300,0,0,0
031,5.0,5_9,B,1.0,,1218023,1218323,300,1,0,1
031,5.0,5_10,A,6.0,,1222680,1222780,100,1,0,1
031,5.0,5_10,A,6.0,,1222820,1223040,220,1,0,1
031,5.0,5_10,A,6.0,,1224189,1224569,380,1,0,1
031,5.0,5_10,A,6.0,,1225403,1225883,480,1,0,1
031,5.0,5_11,B,5.0,,1234864,1235224,360,1,0,1
031,5.0,5_11,B,5.0,,1237692,1238072,380,0,0,0
031,5.0,5_11,B,5.0,,1238630,1239710,1080,1,0,1
031,5.0,5_11,B,5.0,,1240375,1240875,500,1,0,1
031,5.0,5_11,B,5.0,,1245347,1245547,200,1,0,1
031,5.0,5_12,A,8.0,,1249706,1250066,360,1,0,1
031,5.0,5_12,A,8.0,,1251240,1251900,660,0,0,0
031,5.0,5_12,A,8.0,,1252515,1253135,620,1,0,1
031,5.0,5_12,A,8.0,,1253583,1254043,460,1,0,1
031,5.0,5_12,B,8.0,,1261193,1261673,480,1,0,1
031,5.0,5_12,B,8.0,,1262752,1263052,300,0,0,0
031,5.0,5_13,B,13.0,,1266544,1266884,340,1,0,1
031,5.0,5_13,B,13.0,,1267743,1268183,440,0,0,0
031,5.0,5_14,A,16.0,,1273312,1273572,260,1,0,1
031,5.0,5_14,A,16.0,,1274313,1274573,260,1,0,1
031,5.0,5_14,A,16.0,,1276335,1276635,300,0,0,0
031,5.0,5_14,A,16.0,,1276805,1277125,320,1,0,1
031,5.0,5_14,A,16.0,,1277485,1277805,320,1,0,1
031,5.0,5_14,A,16.0,,1279013,1279673,660,0,1,1
031,5.0,5_15,B,9.0,,1291723,1292243,520,1,0,1
031,5.0,5_15,B,9.0,,1293191,1293531,340,1,0,1
031,5.0,5_15,B,9.0,,1294057,1294477,420,0,1,1
031,5.0,5_16,A,14.0,,1298663,1299143,480,1,0,1
031,5.0,5_16,A,14.0,,1300665,1301425,760,1,0,1
031,5.0,5_16,A,14.0,,1302000,1302300,300,1,0,1
031,5.0,5_16,A,14.0,,1302580,1303100,520,1,0,1
031,5.0,5_16,A,14.0,,1303472,1303752,280,1,0,1
031,6.0,6_2,A,9.0,,1311742,1311982,240,1,0,1
031,6.0,6_2,A,9.0,,1312236,1312456,220,1,0,1
031,6.0,6_2,A,9.0,,1312841,1313021,180,1,0,1
031,6.0,6_2,A,9.0,,1313201,1313461,260,1,0,1
031,6.0,6_2,A,9.0,,1313779,1314039,260,1,0,1
031,6.0,6_3,B,12.0,,1324468,1324588,120,0,1,1
031,6.0,6_3,B,12.0,,1325975,1326215,240,1,0,1
031,6.0,6_3,B,12.0,,1326781,1327541,760,1,0,1
031,6.0,6_3,B,12.0,,1329442,1329902,460,1,0,1
031,6.0,6_4,A,5.0,,1333116,1333376,260,1,0,1
031,6.0,6_4,A,5.0,,1334063,1334863,800,1,0,1
031,6.0,6_4,A,5.0,,1335930,1336270,340,1,0,1
031,6.0,6_4,A,5.0,,1337699,1338019,320,1,0,1
031,6.0,6_5,B,14.0,,1346829,1347049,220,1,0,1
031,6.0,6_5,B,14.0,,1347983,1348143,160,1,0,1
031,6.0,6_5,B,14.0,,1349361,1350521,1160,1,0,1
031,6.0,6_6,A,1.0,,1354622,1354962,340,1,0,1
031,6.0,6_6,A,1.0,,1355800,1356080,280,1,0,1
031,6.0,6_6,A,1.0,,1356327,1356707,380,0,0,0
031,6.0,6_6,A,1.0,,1357514,1357714,200,1,0,1
031,6.0,6_7,B,6.0,,1364585,1364805,220,1,0,1
031,6.0,6_7,B,6.0,,1365316,1365616,300,1,0,1
031,6.0,6_7,B,6.0,,1366220,1366520,300,1,0,1
031,6.0,6_8,A,7.0,,1372192,1372432,240,1,0,1
031,6.0,6_8,A,7.0,,1372674,1373014,340,1,0,1
031,6.0,6_9,B,8.0,,1382684,1382924,240,1,0,1
031,6.0,6_9,B,8.0,,1383104,1383324,220,1,0,1
031,6.0,6_9,B,8.0,,1384419,1384979,560,1,0,1
031,6.0,6_9,B,8.0,,1385761,1385921,160,1,0,1
031,6.0,6_9,B,8.0,,1387112,1387392,280,1,0,1
031,6.0,6_9,B,8.0,,1388266,1388846,580,0,0,0
031,6.0,6_11,B,10.0,,1397206,1397906,700,1,0,1
031,6.0,6_11,B,10.0,,1399913,1400233,320,1,0,1
031,6.0,6_11,B,10.0,,1400679,1401099,420,1,0,1
031,6.0,6_11,B,10.0,,1401281,1401701,420,0,0,0
031,6.0,6_12,A,15.0,,1406666,1406906,240,1,0,1
031,6.0,6_12,A,15.0,,1407218,1407780,562,1,0,1
031,6.0,6_13,B,16.0,,1417017,1417197,180,0,0,0
031,6.0,6_13,B,16.0,,1417237,1417377,140,0,1,1
031,6.0,6_13,B,16.0,,1420974,1421274,300,1,0,1
031,6.0,6_13,B,16.0,,1422655,1422895,240,0,0,0
031,6.0,6_13,B,16.0,,1424160,1424480,320,0,0,0
031,6.0,6_13,B,16.0,,1425682,1426022,340,0,0,0
031,6.0,6_13,B,16.0,,1427203,1427583,380,1,0,1
031,6.0,6_13,B,16.0,,1428003,1428363,360,1,0,1
031,6.0,6_14,A,11.0,,1433307,1433587,280,1,0,1
031,6.0,6_14,A,11.0,,1434644,1435124,480,1,0,1
031,6.0,6_14,A,11.0,,1436041,1436201,160,1,0,1
031,6.0,6_14,A,11.0,,1436661,1436921,260,1,0,1
031,6.0,6_14,A,11.0,,1437336,1437789,453,1,0,1
031,6.0,6_15,B,2.0,,1443241,1443501,260,1,0,1
031,6.0,6_15,B,2.0,,1446044,1446760,716,1,0,1
031,6.0,6_16,A,13.0,,1450570,1451270,700,1,0,1
031,6.0,6_16,B,13.0,,1452243,1452483,240,0,0,0
032,1.0,1_2,A,14.0,,56066,56426,360,1,0,1
032,1.0,1_2,B,14.0,,65100,65280,180,1,0,1
032,1.0,1_2,B,14.0,,68928,69208,280,0,0,0
032,1.0,1_3,B,11.0,,82216,83464,1248,1,0,1
032,1.0,1_3,B,11.0,,86066,87451,1385,1,0,1
032,1.0,1_3,B,11.0,,88114,88634,520,1,0,1
032,1.0,1_3,A,11.0,,93725,94081,356,1,0,1
032,1.0,1_3,A,11.0,,96342,96722,380,1,0,1
032,1.0,1_4,A,12.0,,110001,111021,1020,1,0,1
032,1.0,1_4,A,12.0,,113269,113809,540,1,0,1
032,1.0,1_4,A,12.0,,114149,114449,300,1,0,1
032,1.0,1_6,A,16.0,,149858,149938,80,1,1,1
032,1.0,1_6,A,16.0,,151232,151832,600,1,0,1
032,1.0,1_6,A,16.0,,153261,153721,460,0,0,0
032,1.0,1_6,A,16.0,,160247,160567,320,1,0,1
032,1.0,1_8,A,8.0,,197850,198410,560,1,0,1
032,1.0,1_8,A,8.0,,201173,202013,840,1,0,1
032,1.0,1_8,A,8.0,,206340,207060,720,1,0,1
032,1.0,1_12,A,4.0,,259506,259986,480,1,0,1
032,1.0,1_12,A,4.0,,264218,264498,280,1,0,1
032,1.0,1_14,A,10.0,,303573,303653,80,1,0,1
032,1.0,1_15,B,9.0,,311500,311800,300,1,0,1
032,1.0,1_15,B,9.0,,314609,314829,220,0,0,0
032,1.0,1_15,B,9.0,,315687,316247,560,1,0,1
032,1.0,1_15,B,9.0,,320131,320971,840,1,0,1
032,1.0,1_16,A,2.0,,333339,333419,80,0,0,0
032,2.0,2_1,B,10.0,,344290,344570,280,0,1,1
032,2.0,2_2,A,1.0,,358006,358106,100,1,0,1
032,2.0,2_5,B,12.0,,381071,381391,320,1,0,1
032,2.0,2_6,B,5.0,,395405,395845,440,1,0,1
032,2.0,2_7,B,4.0,,401319,401639,320,0,0,0
032,2.0,2_8,A,15.0,,419055,419215,160,1,0,1
032,2.0,2_11,B,6.0,,444863,445203,340,1,0,1
032,2.0,2_11,B,6.0,,452023,452523,500,1,0,1
032,2.0,2_12,A,11.0,,463669,463789,120,1,0,1
032,2.0,2_13,B,14.0,,468939,469159,220,0,0,0
032,2.0,2_15,B,16.0,,481651,481931,280,0,1,1
032,2.0,2_15,B,16.0,,483454,483754,300,0,0,0
032,2.0,2_15,B,16.0,,484607,484847,240,0,0,0
032,2.0,2_16,A,9.0,,499947,500667,720,0,0,0
032,2.0,2_16,A,9.0,,500847,501567,720,0,0,0
032,2.0,2_16,A,9.0,,502846,503893,1047,0,0,0
032,2.0,2_16,A,9.0,,504506,504786,280,0,0,0
032,2.0,2_16,A,9.0,,506235,507035,800,1,0,1
032,3.0,3_1,B,1.0,,516021,516241,220,0,1,1
032,3.0,3_5,B,15.0,,550470,550780,310,1,0,1
032,3.0,3_5,B,15.0,,551573,551873,300,1,0,1
032,3.0,3_9,B,5.0,,586701,587112,411,1,0,1
032,3.0,3_10,A,14.0,,598859,599159,300,1,0,1
032,3.0,3_10,A,14.0,,599330,599610,280,0,0,0
032,3.0,3_16,A,8.0,,643694,644114,420,0,0,0
032,3.0,3_16,A,8.0,,653392,653632,240,1,0,1
032,3.0,3_16,A,8.0,,655946,656566,620,1,0,1
032,3.0,3_16,A,8.0,,657845,658169,324,1,0,1
032,3.0,3_16,A,8.0,,660447,660687,240,1,0,1
032,4.0,4_1,B,12.0,,665553,665753,200,1,0,1
032,4.0,4_3,B,8.0,,677458,677578,120,0,0,0
032,4.0,4_5,B,16.0,,689946,690286,340,0,0,0
032,4.0,4_5,B,16.0,,701507,701687,180,0,1,1
032,4.0,4_5,B,16.0,,701924,702144,220,0,1,1
032,4.0,4_7,B,10.0,,713900,714200,300,0,1,1
032,4.0,4_7,B,10.0,,714220,714400,180,0,1,1
032,4.0,4_11,B,6.0,,739496,739866,370,1,0,1
032,4.0,4_13,B,14.0,,751411,751791,380,1,0,1
032,4.0,4_14,A,15.0,,763740,764277,537,1,0,1
032,4.0,4_14,A,15.0,,766838,767298,460,1,0,1
032,5.0,5_5,B,15.0,,817441,817701,260,1,0,1
032,5.0,5_9,B,1.0,,849991,850191,200,1,0,1
032,5.0,5_11,B,5.0,,865327,865565,238,1,0,1
032,5.0,5_13,B,13.0,,879183,879383,200,0,0,0
032,6.0,6_3,B,12.0,,915606,915826,220,1,0,1
032,6.0,6_7,B,6.0,,938411,938671,260,1,0,1
032,6.0,6_9,B,8.0,,951082,951202,120,1,0,1
032,6.0,6_13,B,16.0,,977053,977473,420,0,1,1
032,6.0,6_13,B,16.0,,977818,978198,380,0,1,1
032,6.0,6_13,B,16.0,,979226,979386,160,0,0,0
033,1.0,1_1,A,2.0,,4560,4760,200,0,1,1
033,1.0,1_1,A,2.0,,12700,13290,590,1,0,1
033,1.0,1_1,A,2.0,,14560,14810,250,1,0,1
033,1.0,1_1,A,2.0,,15920,16960,1040,1,0,1
033,1.0,1_1,A,2.0,,20320,21160,840,1,0,1
033,1.0,1_1,A,2.0,,26320,26560,240,1,1,1
033,1.0,1_1,A,2.0,,27150,27460,310,1,0,1
033,1.0,1_1,A,2.0,,28630,30520,1890,1,0,1
033,1.0,1_1,A,2.0,,31980,32510,530,1,0,1
033,1.0,1_1,A,2.0,,33320,33660,340,1,0,1
033,1.0,1_1,A,2.0,,34110,34650,540,1,0,1
033,1.0,1_1,B,2.0,,38520,39040,520,1,1,1
033,1.0,1_1,A,2.0,,41070,42130,1060,1,1,1
033,1.0,1_1,A,2.0,,43280,44280,1000,1,0,1
033,1.0,1_1,A,2.0,,44520,46760,2240,1,0,1
033,1.0,1_1,B,2.0,,49730,50200,470,1,0,1
033,1.0,1_1,B,2.0,,51360,52280,920,0,1,1
033,1.0,1_1,A,2.0,,54000,55360,1360,1,0,1
033,1.0,1_1,A,2.0,,55680,56000,320,0,0,0
033,1.0,1_2,B,9.0,,74840,75480,640,1,0,1
033,1.0,1_2,B,9.0,,79810,80390,580,0,0,0
033,1.0,1_2,B,9.0,,81800,82280,480,1,0,1
033,1.0,1_2,B,9.0,,83040,86000,2960,1,0,1
033,1.0,1_2,B,9.0,,86210,90280,4070,1,0,1
033,1.0,1_2,B,9.0,,91520,91840,320,1,1,1
033,1.0,1_2,B,9.0,,93000,94760,1760,1,0,1
033,1.0,1_2,B,9.0,,97000,97390,390,0,1,1
033,1.0,1_2,B,9.0,,97940,98290,350,0,1,1
033,1.0,1_2,B,9.0,,99040,101360,2320,1,0,1
033,1.0,1_3,A,10.0,,113480,114120,640,1,0,1
033,1.0,1_3,A,10.0,,114440,115520,1080,1,0,1
033,1.0,1_3,A,10.0,,115840,116240,400,0,0,0
033,1.0,1_3,A,10.0,,116830,117180,350,0,0,0
033,1.0,1_3,A,10.0,,117630,119090,1460,1,0,1
033,1.0,1_3,A,10.0,,119420,120100,680,1,0,1
033,1.0,1_3,A,10.0,,120380,122920,2540,1,0,1
033,1.0,1_3,A,10.0,,124560,126520,1960,1,0,1
033,1.0,1_3,A,10.0,,127230,128820,1590,1,0,1
033,1.0,1_3,A,10.0,,129120,131550,2430,1,0,1
033,1.0,1_3,A,10.0,,132750,133110,360,1,1,1
033,1.0,1_3,A,10.0,,137640,138000,360,0,1,1
033,1.0,1_3,A,10.0,,139400,139760,360,0,1,1
033,1.0,1_3,A,10.0,,147400,148040,640,0,1,1
033,1.0,1_3,A,10.0,,148320,150520,2200,1,0,1
033,1.0,1_3,A,10.0,,151640,153480,1840,1,0,1
033,1.0,1_3,B,10.0,,158470,158980,510,0,0,0
033,1.0,1_3,B,10.0,,160680,161480,800,1,0,1
033,1.0,1_3,B,10.0,,161980,162400,420,1,0,1
033,1.0,1_3,A,10.0,,165880,166880,1000,0,1,1
033,1.0,1_3,A,10.0,,167560,169640,2080,1,0,1
033,1.0,1_4,B,15.0,,184050,185130,1080,1,0,1
033,1.0,1_4,B,15.0,,185840,186440,600,1,0,1
033,1.0,1_4,B,15.0,,188580,188790,210,0,1,1
033,1.0,1_4,B,15.0,,190360,191200,840,1,0,1
033,1.0,1_4,B,15.0,,192240,193050,810,1,0,1
033,1.0,1_4,B,15.0,,195740,196160,420,1,1,1
033,1.0,1_4,B,15.0,,197320,198360,1040,1,0,1
033,1.0,1_4,B,15.0,,200200,201200,1000,1,0,1
033,1.0,1_4,B,15.0,,203240,204080,840,0,1,1
033,1.0,1_4,A,15.0,,210360,211360,1000,1,0,1
033,1.0,1_4,A,15.0,,212480,212920,440,0,0,0
033,1.0,1_4,A,15.0,,213760,215400,1640,1,0,1
033,1.0,1_4,B,15.0,,217960,218520,560,1,0,1
033,1.0,1_4,B,15.0,,221600,222200,600,1,0,1
033,1.0,1_4,B,15.0,,222610,224200,1590,1,0,1
033,1.0,1_4,B,15.0,,226000,226240,240,1,0,1
033,1.0,1_4,B,15.0,,227570,227950,380,1,0,1
033,1.0,1_4,A,15.0,,234040,234440,400,0,0,0
033,1.0,1_4,A,15.0,,234840,235400,560,0,1,1
033,1.0,1_4,A,15.0,,236040,237080,1040,1,0,1
033,1.0,1_4,A,15.0,,238080,239520,1440,1,0,1
033,1.0,1_5,A,4.0,,249440,249920,480,1,0,1
033,1.0,1_5,A,4.0,,251300,253160,1860,1,0,1
033,1.0,1_5,A,4.0,,253320,254000,680,0,0,0
033,1.0,1_5,A,4.0,,254400,255280,880,0,0,0
033,1.0,1_5,A,4.0,,256360,257560,1200,1,0,1
033,1.0,1_5,A,4.0,,260120,261200,1080,1,0,1
033,1.0,1_5,A,4.0,,261500,263210,1710,1,0,1
033,1.0,1_5,A,4.0,,264060,264640,580,0,1,1
033,1.0,1_5,A,4.0,,267520,269920,2400,1,0,1
033,1.0,1_5,A,4.0,,271570,272100,530,1,0,1
033,1.0,1_5,A,4.0,,272440,273120,680,1,0,1
033,1.0,1_6,B,13.0,,286400,287040,640,1,0,1
033,1.0,1_6,B,13.0,,289640,290240,600,1,0,1
033,1.0,1_6,B,13.0,,291440,291760,320,0,1,1
