pair,int_pair,label,length,target,n_fribbles,speaker,freq,turn,round,trial,from_ts,to_ts,start,end,duration,pos_seq,shared_expression,n_shared_expressions,turn_id
34,34,balk,1,8,6,A,24,77,1,1_9,245.824,247.768,245.824,247.768,1.9439999999999884,NOUN,['balk'],1,20135
34,34,balk,1,14,6,B,24,149,2,2_4,515.558,520.182,515.558,520.182,4.624000000000024,NOUN,['balk'],1,20207
34,34,balk,1,5,6,B,24,177,2,2_11,612.27,614.077,612.27,614.077,1.8070000000000164,NOUN,['balk'],1,20235
34,34,balk,1,5,6,B,24,227,3,3_8,743.747,747.656,743.747,747.656,3.908999999999992,NOUN,['balk'],1,20285
34,34,balk,1,6,6,A,24,233,3,3_9,760.446,766.449,760.446,766.449,6.002999999999929,NOUN,['balk'],1,20292
34,34,balk,1,10,6,A,24,249,3,3_13,809.033,814.888,809.033,814.888,5.855000000000018,NOUN,['balk'],1,20309
34,34,balk,1,10,6,A,24,253,3,3_13,819.598,821.306,819.598,821.306,1.7080000000000837,NOUN,['balk'],1,20313
34,34,balk,1,12,6,A,24,260,3,3_15,845.342,847.87,845.342,847.87,2.52800000000002,NOUN,['balk'],1,20321
34,34,balk,1,12,6,A,24,264,3,3_15,856.472,863.997,856.472,863.997,7.524999999999977,NOUN,['balk'],1,20325
34,34,balk,1,14,6,B,24,284,4,4_4,909.856,913.912,909.856,913.912,4.05600000000004,NOUN,['balk'],1,20345
34,34,balk,1,6,6,B,24,289,4,4_6,924.026,931.852,924.026,931.852,7.826000000000022,NOUN,['balk'],1,20350
34,34,balk,1,12,6,B,24,323,4,4_16,1055.559,1058.514,1055.559,1058.514,2.9549999999999272,NOUN,['balk'],1,20384
34,34,balk,1,12,6,B,24,324,4,4_16,1059.004,1061.535,1059.004,1061.535,2.5310000000001764,NOUN,['balk'],1,20385
34,34,balk,1,14,6,A,24,"327
",5,5_1,1064.896,1070.201,1064.896,1070.201,5.305000000000064,NOUN,['balk'],1,20388
34,34,balk,1,5,6,B,24,342,5,5_6,1110.75,1113.263,1110.75,1113.263,2.51299999999992,NOUN,['balk'],1,20403
34,34,balk,1,6,6,A,24,346,5,5_7,1117.654,1124.671,1117.654,1124.671,7.017000000000053,NOUN,['balk'],1,20407
34,34,balk,1,10,6,A,24,353,5,5_9,1138.245,1142.382,1138.245,1142.382,4.137000000000171,NOUN,['balk'],1,20414
34,34,balk,1,6,6,B,24,391,6,6_10,1256.783,1260.749,1256.783,1260.749,3.966000000000122,NOUN,['balk'],1,20453
34,34,balk,1,14,6,B,24,395,6,6_12,1273.806,1276.571,1273.806,1276.571,2.7649999999998727,NOUN,['balk'],1,20457
34,34,balk,1,5,6,A,24,396,6,6_13,1278.921,1281.462,1278.921,1281.462,2.54099999999994,NOUN,['balk'],1,20459
34,34,blok,1,9,4,B,15,11,1,1_2,46.379,49.434,46.379,49.434,3.0549999999999997,NOUN,['blok'],1,20069
34,34,blok,1,5,4,B,15,56,1,1_8,186.167,191.11,186.167,191.11,4.943000000000012,NOUN,['blok'],1,20114
34,34,blok,1,5,4,A,15,61,1,1_8,196.028,199.32,196.028,199.32,3.2920000000000016,NOUN,['blok'],1,20119
34,34,blok,1,5,4,A,15,62,1,1_8,199.62,200.725,199.62,200.725,1.1049999999999898,NOUN,['blok'],1,20120
34,34,blok,1,16,4,A,15,86,1,1_11,284.882,287.923,284.882,287.923,3.040999999999997,NOUN,['blok'],1,20144
34,34,blok,1,16,4,A,15,87,1,1_11,288.04,291.911,288.04,291.911,3.870999999999981,NOUN,['blok'],1,20145
34,34,blok,1,14,4,A,15,116,1,1_15,399.114,406.626,399.114,406.626,7.5120000000000005,NOUN,['blok'],1,20174
34,34,blok,1,16,4,B,15,139,2,2_2,472.918,479.121,472.918,479.121,6.2029999999999745,NOUN,['blok'],1,20197
34,34,blok,1,14,4,B,15,147,2,2_4,496.843,504.9,496.843,504.9,8.05699999999996,NOUN,['blok'],1,20205
34,34,blok,1,5,4,A,15,175,2,2_11,604.242,609.015,604.242,609.015,4.773000000000025,NOUN,['blok'],1,20233
34,34,blok,1,9,4,B,15,223,3,3_6,729.176,732.719,729.176,732.719,3.5430000000000064,NOUN,['blok'],1,20281
34,34,blok,1,14,4,A,15,225,3,3_7,737.07,740.273,737.07,740.273,3.2029999999999745,NOUN,['blok'],1,20283
34,34,blok,1,5,4,A,15,309,4,4_13,996.443,1000.194,996.443,1000.194,3.7509999999999764,NOUN,['blok'],1,20370
34,34,blok,1,16,4,A,15,333,5,5_3,1090.862,1093.483,1090.862,1093.483,2.620999999999867,NOUN,['blok'],1,20394
34,34,blok,1,9,4,A,15,402,6,6_15,1303.776,1308.559,1303.776,1308.559,4.782999999999902,NOUN,['blok'],1,20466
34,34,groot,1,16,2,A,5,87,1,1_11,288.04,291.911,288.04,291.911,3.870999999999981,ADJ,"['groot', 'een groot']",2,20145
34,34,groot,1,14,2,A,5,116,1,1_15,399.114,406.626,399.114,406.626,7.5120000000000005,ADJ,"['groot', 'een groot']",2,20174
34,34,groot,1,16,2,B,5,139,2,2_2,472.918,479.121,472.918,479.121,6.2029999999999745,ADJ,"['groot', 'een groot']",2,20197
34,34,groot,1,14,2,B,5,147,2,2_4,496.843,504.9,496.843,504.9,8.05699999999996,ADJ,"['groot', 'een groot']",2,20205
34,34,groot,1,14,2,A,5,327,5,5_1,1064.896,1070.201,1064.896,1070.201,5.305000000000064,ADJ,"['groot', 'een groot']",2,20388
34,34,een groot,2,16,2,A,4,87,1,1_11,288.04,291.911,288.04,291.911,3.870999999999981,DET ADJ,['een groot'],1,20145
34,34,een groot,2,14,2,A,4,116,1,1_15,399.114,406.626,399.114,406.626,7.5120000000000005,DET ADJ,['een groot'],1,20174
34,34,een groot,2,16,2,B,4,139,2,2_2,472.918,479.121,472.918,479.121,6.2029999999999745,DET ADJ,['een groot'],1,20197
34,34,een groot,2,14,2,B,4,147,2,2_4,496.843,504.9,496.843,504.9,8.05699999999996,DET ADJ,['een groot'],1,20205
34,34,eindigen,1,16,1,A,3,87,1,1_11,288.04,291.911,288.04,291.911,3.870999999999981,VERB,['eindigen'],1,20145
34,34,eindigen,1,16,1,B,3,139,2,2_2,472.918,479.121,472.918,479.121,6.2029999999999745,VERB,['eindigen'],1,20197
34,34,eindigen,1,16,1,B,3,305,4,4_12,987.444,991.391,987.444,991.391,3.9470000000000027,VERB,['eindigen'],1,20366
34,34,uitlopen,1,1,1,A,2,297,4,4_9,951.086,959.559,951.086,959.559,8.472999999999956,VERB,['uitlopen'],1,20358
34,34,uitlopen,1,1,1,B,2,351,5,5_8,1131.77,1135.67,1131.77,1135.67,3.900000000000091,VERB,['uitlopen'],1,20412
34,34,lang,1,14,1,A,2,225,3,3_7,737.07,740.273,737.07,740.273,3.2029999999999745,ADJ,['lang'],1,20283
34,34,lang,1,14,1,B,2,284,4,4_4,909.856,913.912,909.856,913.912,4.05600000000004,ADJ,['lang'],1,20345
34,34,draaien,1,3,1,A,5,184,2,2_13,628.619,630.806,628.619,630.806,2.187000000000012,VERB,"['met die draaien', 'draaien onderkant']",2,20242
34,34,draaien,1,3,1,B,5,255,3,3_14,823.835,827.29,823.835,827.29,3.4549999999999272,VERB,"['met die draaien', 'draaien onderkant']",2,20316
34,34,draaien,1,3,1,A,5,286,4,4_5,916.314,918.976,916.314,918.976,2.6620000000000346,VERB,"['met die draaien', 'draaien onderkant']",2,20347
34,34,draaien,1,3,1,B,5,356,5,5_10,1147.862,1150.455,1147.862,1150.455,2.592999999999847,VERB,"['met die draaien', 'draaien onderkant']",2,20417
34,34,draaien,1,3,1,A,5,385,6,6_7,1239.587,1241.198,1239.587,1241.198,1.6110000000001037,VERB,"['met die draaien', 'draaien onderkant']",2,20447
34,34,ovaal,1,9,2,B,9,12,1,1_2,50.915,54.831,50.915,54.831,3.916000000000004,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20070
34,34,ovaal,1,16,2,A,9,84,1,1_11,275.69,282.249,275.69,282.249,6.559000000000026,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20142
34,34,ovaal,1,9,2,A,9,131,2,2_1,444.167,450.965,444.167,450.965,6.798000000000002,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20189
34,34,ovaal,1,9,2,A,9,133,2,2_1,454.26,458.891,454.26,458.891,4.631000000000029,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20191
34,34,ovaal,1,16,2,B,9,138,2,2_2,469.807,472.897,469.807,472.897,3.089999999999975,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20196
34,34,ovaal,1,9,2,B,9,221,3,3_6,718.014,724.318,718.014,724.318,6.303999999999974,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20279
34,34,ovaal,1,9,2,A,9,314,4,4_15,1022.466,1031.295,1022.466,1031.295,8.829000000000065,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20375
34,34,ovaal,1,9,2,B,9,329,5,5_2,1072.774,1077.279,1072.774,1077.279,4.505000000000109,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20390
34,34,ovaal,1,9,2,A,9,402,6,6_15,1303.776,1308.559,1303.776,1308.559,4.782999999999902,ADJ,"['soort ovaal', ""zo'n ovaal"", 'ovaal dinget', 'een soort ovaal', 'ovaal ding']",5,20466
34,34,tafel,1,7,2,B,12,89,1,1_12,297.595,304.374,297.595,304.374,6.778999999999996,NOUN,"['tafel', 'tafel aan de']",2,20147
34,34,tafel,1,7,2,B,12,90,1,1_12,304.49,306.199,304.49,306.199,1.7090000000000032,NOUN,"['tafel', 'tafel aan de']",2,20148
34,34,tafel,1,7,2,B,12,91,1,1_12,306.831,310.145,306.831,310.145,3.3139999999999645,NOUN,"['tafel', 'tafel aan de']",2,20149
34,34,tafel,1,7,2,A,12,163,2,2_7,560.096,562.431,560.096,562.431,2.3350000000000364,NOUN,"['tafel', 'tafel aan de']",2,20221
34,34,tafel,1,7,2,B,12,217,3,3_4,706.693,709.88,706.693,709.88,3.187000000000012,NOUN,"['tafel', 'tafel aan de']",2,20275
34,34,tafel,1,15,2,B,12,242,3,3_12,791.509,795.501,791.509,795.501,3.991999999999962,NOUN,"['tafel', 'tafel aan de']",2,20302
34,34,tafel,1,15,2,A,12,245,3,3_12,800.418,803.237,800.418,803.237,2.81899999999996,NOUN,"['tafel', 'tafel aan de']",2,20305
34,34,tafel,1,7,2,A,12,301,4,4_11,973.163,976.286,973.163,976.286,3.1229999999999336,NOUN,"['tafel', 'tafel aan de']",2,20362
34,34,tafel,1,7,2,B,12,302,4,4_11,977.668,981.615,977.668,981.615,3.9470000000000027,NOUN,"['tafel', 'tafel aan de']",2,20363
34,34,tafel,1,15,2,B,12,360,5,5_12,1158.56,1165.341,1158.56,1165.341,6.780999999999949,NOUN,"['tafel', 'tafel aan de']",2,20421
34,34,tafel,1,7,2,B,12,371,5,5_16,1194.481,1196.551,1194.481,1196.551,2.0699999999999363,NOUN,"['tafel', 'tafel aan de']",2,20432
34,34,tafel,1,7,2,A,12,389,6,6_9,1252.043,1253.176,1252.043,1253.176,1.1330000000000382,NOUN,"['tafel', 'tafel aan de']",2,20451
34,34,puntig,1,12,1,B,4,182,2,2_12,621.951,625.793,621.951,625.793,3.8419999999999845,ADJ,['puntig'],1,20240
34,34,puntig,1,12,1,A,4,257,3,3_15,829.941,836.597,829.941,836.597,6.655999999999949,ADJ,['puntig'],1,20318
34,34,puntig,1,12,1,A,4,369,5,5_15,1188.894,1191.493,1188.894,1191.493,2.5989999999999327,ADJ,['puntig'],1,20430
34,34,puntig,1,12,1,B,4,399,6,6_14,1294.811,1295.858,1294.811,1295.858,1.0470000000000255,ADJ,['puntig'],1,20462
34,34,plateau,1,15,3,B,17,32,1,1_4,104.699,110.9,104.699,110.9,6.201000000000008,NOUN,['plateau'],1,20090
34,34,plateau,1,13,3,B,17,44,1,1_6,147.51,151.603,147.51,151.603,4.093000000000018,NOUN,['plateau'],1,20102
34,34,plateau,1,13,3,A,17,145,2,2_3,489.836,493.582,489.836,493.582,3.745999999999981,NOUN,['plateau'],1,20203
34,34,plateau,1,15,3,A,17,169,2,2_9,577.359,581.641,577.359,581.641,4.281999999999925,NOUN,['plateau'],1,20227
34,34,plateau,1,13,3,B,17,205,3,3_2,685.676,687.972,685.676,687.972,2.2959999999999354,NOUN,['plateau'],1,20263
34,34,plateau,1,12,3,A,17,257,3,3_15,829.941,836.597,829.941,836.597,6.655999999999949,NOUN,['plateau'],1,20318
34,34,plateau,1,12,3,A,17,259,3,3_15,842.048,844.19,842.048,844.19,2.1420000000000528,NOUN,['plateau'],1,20320
34,34,plateau,1,12,3,B,17,263,3,3_15,853.871,856.058,853.871,856.058,2.187000000000012,NOUN,['plateau'],1,20324
34,34,plateau,1,12,3,A,17,264,3,3_15,856.472,863.997,856.472,863.997,7.524999999999977,NOUN,['plateau'],1,20325
34,34,plateau,1,15,3,A,17,282,4,4_3,902.169,905.651,902.169,905.651,3.481999999999971,NOUN,['plateau'],1,20343
34,34,plateau,1,13,3,A,17,291,4,4_7,934.787,936.895,934.787,936.895,2.1079999999999472,NOUN,['plateau'],1,20352
34,34,plateau,1,12,3,A,17,320,4,4_16,1047.539,1049.355,1047.539,1049.355,1.816000000000031,NOUN,['plateau'],1,20381
34,34,plateau,1,13,3,B,17,336,5,5_4,1095.814,1097.644,1095.814,1097.644,1.8299999999999272,NOUN,['plateau'],1,20397
34,34,plateau,1,15,3,B,17,360,5,5_12,1158.56,1165.341,1158.56,1165.341,6.780999999999949,NOUN,['plateau'],1,20421
34,34,plateau,1,12,3,A,17,368,5,5_15,1185.717,1188.837,1185.717,1188.837,3.119999999999891,NOUN,['plateau'],1,20429
34,34,plateau,1,13,3,A,17,373,6,6_1,1199.637,1201.92,1199.637,1201.92,2.283000000000129,NOUN,['plateau'],1,20434
34,34,plateau,1,15,3,A,17,380,6,6_5,1225.195,1228.973,1225.195,1228.973,3.77800000000002,NOUN,['plateau'],1,20442
34,34,onderuit,1,14,1,A,4,152,2,2_4,522.708,524.349,522.708,524.349,1.6410000000000764,ADV,"['onderuit steken', 'onderuit']",2,20210
34,34,onderuit,1,14,1,A,4,225,3,3_7,737.07,740.273,737.07,740.273,3.2029999999999745,ADV,"['onderuit steken', 'onderuit']",2,20283
34,34,onderuit,1,14,1,B,4,284,4,4_4,909.856,913.912,909.856,913.912,4.05600000000004,ADV,"['onderuit steken', 'onderuit']",2,20345
34,34,onderuit,1,14,1,B,4,395,6,6_12,1273.806,1276.571,1273.806,1276.571,2.7649999999998727,ADV,"['onderuit steken', 'onderuit']",2,20457
34,34,twee vierkant,2,4,1,A,2,40,1,1_5,133.682,137.308,133.682,137.308,3.6260000000000048,NUM ADJ,['twee vierkant'],1,20098
34,34,twee vierkant,2,4,1,B,2,173,2,2_10,594.202,599.557,594.202,599.557,5.355000000000018,NUM ADJ,['twee vierkant'],1,20231
34,34,plat,1,4,1,A,6,38,1,1_5,127.271,131.652,127.271,131.652,4.380999999999986,ADJ,"['de plat', 'plat']",2,20096
34,34,plat,1,4,1,B,6,173,2,2_10,594.202,599.557,594.202,599.557,5.355000000000018,ADJ,"['de plat', 'plat']",2,20231
34,34,plat,1,4,1,A,6,239,3,3_11,781.26,786.593,781.26,786.593,5.33299999999997,ADJ,"['de plat', 'plat']",2,20298
34,34,plat,1,4,1,B,6,293,4,4_8,939.799,942.906,939.799,942.906,3.106999999999971,ADJ,"['de plat', 'plat']",2,20354
34,34,plat,1,4,1,A,6,362,5,5_13,1167.969,1173.636,1167.969,1173.636,5.666999999999916,ADJ,"['de plat', 'plat']",2,20423
34,34,plat,1,4,1,B,6,405,6,6_16,1312.473,1314.541,1312.473,1314.541,2.0679999999999836,ADJ,"['de plat', 'plat']",2,20469
34,34,L,1,15,1,B,5,35,1,1_4,116.847,119.626,116.847,119.626,2.7790000000000106,NOUN,"['L', ""zo'n L""]",2,20093
34,34,L,1,15,1,A,5,170,2,2_9,582.153,585.272,582.153,585.272,3.119000000000028,NOUN,"['L', ""zo'n L""]",2,20228
34,34,L,1,15,1,A,5,282,4,4_3,902.169,905.651,902.169,905.651,3.481999999999971,NOUN,"['L', ""zo'n L""]",2,20343
34,34,L,1,15,1,B,5,360,5,5_12,1158.56,1165.341,1158.56,1165.341,6.780999999999949,NOUN,"['L', ""zo'n L""]",2,20421
34,34,L,1,15,1,A,5,380,6,6_5,1225.195,1228.973,1225.195,1228.973,3.77800000000002,NOUN,"['L', ""zo'n L""]",2,20442
34,34,punt,1,12,1,B,7,109,1,1_13,371.128,377.054,371.128,377.054,5.925999999999988,NOUN,"['een punt', 'punt']",2,20167
34,34,punt,1,12,1,A,7,262,3,3_15,848.016,851.361,848.016,851.361,3.3450000000000273,NOUN,"['een punt', 'punt']",2,20323
34,34,punt,1,12,1,B,7,317,4,4_16,1040.399,1042.811,1040.399,1042.811,2.4120000000000346,NOUN,"['een punt', 'punt']",2,20378
34,34,punt,1,12,1,B,7,318,4,4_16,1043.261,1044.8,1043.261,1044.8,1.5389999999999873,NOUN,"['een punt', 'punt']",2,20379
34,34,punt,1,12,1,B,7,324,4,4_16,1059.004,1061.535,1059.004,1061.535,2.5310000000001764,NOUN,"['een punt', 'punt']",2,20385
34,34,punt,1,12,1,B,7,326,4,4_16,1062.736,1063.478,1062.736,1063.478,0.7419999999999618,NOUN,"['een punt', 'punt']",2,20387
34,34,punt,1,12,1,B,7,398,6,6_14,1287.949,1293.444,1287.949,1293.444,5.494999999999891,NOUN,"['een punt', 'punt']",2,20461
34,34,dinget,1,9,2,B,6,8,1,1_2,33.882,37.76,33.882,37.76,3.878,NOUN,"['dinget', 'ovaal dinget']",2,20066
34,34,dinget,1,9,2,B,6,12,1,1_2,50.915,54.831,50.915,54.831,3.916000000000004,NOUN,"['dinget', 'ovaal dinget']",2,20070
34,34,dinget,1,15,2,B,6,31,1,1_4,101.618,104.677,101.618,104.677,3.0590000000000117,NOUN,"['dinget', 'ovaal dinget']",2,20089
34,34,dinget,1,15,2,A,6,170,2,2_9,582.153,585.272,582.153,585.272,3.119000000000028,NOUN,"['dinget', 'ovaal dinget']",2,20228
34,34,dinget,1,9,2,A,6,314,4,4_15,1022.466,1031.295,1022.466,1031.295,8.829000000000065,NOUN,"['dinget', 'ovaal dinget']",2,20375
34,34,dinget,1,9,2,B,6,329,5,5_2,1072.774,1077.279,1072.774,1077.279,4.505000000000109,NOUN,"['dinget', 'ovaal dinget']",2,20390
34,34,piramide,1,2,2,A,13,0,1,1_1,3.763,12.079,3.763,12.079,8.316,NOUN,['piramide'],1,20058
34,34,piramide,1,2,2,A,13,4,1,1_1,19.653,22.924,19.653,22.924,3.271000000000001,NOUN,['piramide'],1,20062
34,34,piramide,1,4,2,A,13,38,1,1_5,127.271,131.652,127.271,131.652,4.380999999999986,NOUN,['piramide'],1,20096
34,34,piramide,1,2,2,B,13,166,2,2_8,571.589,574.162,571.589,574.162,2.572999999999979,NOUN,['piramide'],1,20224
34,34,piramide,1,4,2,B,13,173,2,2_10,594.202,599.557,594.202,599.557,5.355000000000018,NOUN,['piramide'],1,20231
34,34,piramide,1,2,2,A,13,219,3,3_5,712.69,714.634,712.69,714.634,1.94399999999996,NOUN,['piramide'],1,20277
34,34,piramide,1,4,2,A,13,239,3,3_11,781.26,786.593,781.26,786.593,5.33299999999997,NOUN,['piramide'],1,20298
34,34,piramide,1,2,2,B,13,274,4,4_2,887.89,890.982,887.89,890.982,3.0919999999999845,NOUN,['piramide'],1,20335
34,34,piramide,1,4,2,B,13,293,4,4_8,939.799,942.906,939.799,942.906,3.106999999999971,NOUN,['piramide'],1,20354
34,34,piramide,1,2,2,A,13,358,5,5_11,1153.422,1154.529,1153.422,1154.529,1.106999999999971,NOUN,['piramide'],1,20419
34,34,piramide,1,4,2,A,13,362,5,5_13,1167.969,1173.636,1167.969,1173.636,5.666999999999916,NOUN,['piramide'],1,20423
34,34,piramide,1,2,2,B,13,374,6,6_2,1204.735,1208.251,1204.735,1208.251,3.5160000000000764,NOUN,['piramide'],1,20436
34,34,piramide,1,4,2,B,13,405,6,6_16,1312.473,1314.541,1312.473,1314.541,2.0679999999999836,NOUN,['piramide'],1,20469
34,34,horizontaal,1,5,1,A,4,175,2,2_11,604.242,609.015,604.242,609.015,4.773000000000025,ADJ,['horizontaal'],1,20233
34,34,horizontaal,1,5,1,A,4,309,4,4_13,996.443,1000.194,996.443,1000.194,3.7509999999999764,ADJ,['horizontaal'],1,20370
34,34,horizontaal,1,5,1,B,4,343,5,5_6,1114.327,1115.042,1114.327,1115.042,0.7149999999999181,ADJ,['horizontaal'],1,20404
34,34,horizontaal,1,5,1,A,4,396,6,6_13,1278.921,1281.462,1278.921,1281.462,2.54099999999994,ADJ,['horizontaal'],1,20459
34,34,bolle,1,11,1,A,2,155,2,2_5,527.391,536.011,527.391,536.011,8.620000000000005,NOUN,['bolle'],1,20213
34,34,bolle,1,11,1,B,2,364,5,5_14,1175.792,1179.923,1175.792,1179.923,4.1310000000000855,NOUN,['bolle'],1,20425
34,34,lopen,1,15,1,B,4,32,1,1_4,104.699,110.9,104.699,110.9,6.201000000000008,VERB,['lopen'],1,20090
34,34,lopen,1,15,1,B,4,242,3,3_12,791.509,795.501,791.509,795.501,3.991999999999962,VERB,['lopen'],1,20302
34,34,lopen,1,15,1,A,4,245,3,3_12,800.418,803.237,800.418,803.237,2.81899999999996,VERB,['lopen'],1,20305
34,34,lopen,1,15,1,B,4,360,5,5_12,1158.56,1165.341,1158.56,1165.341,6.780999999999949,VERB,['lopen'],1,20421
34,34,smal,1,16,1,A,2,87,1,1_11,288.04,291.911,288.04,291.911,3.870999999999981,ADJ,"['smal beginnen en', 'smal']",2,20145
34,34,smal,1,16,1,B,2,305,4,4_12,987.444,991.391,987.444,991.391,3.9470000000000027,ADJ,"['smal beginnen en', 'smal']",2,20366
34,34,driehoekig,1,11,1,B,2,113,1,1_14,386.856,392.849,386.856,392.849,5.992999999999995,ADJ,['driehoekig'],1,20171
34,34,driehoekig,1,11,1,A,2,376,6,6_3,1210.311,1216.141,1210.311,1216.141,5.830000000000155,ADJ,['driehoekig'],1,20438
34,34,duidelijk,1,2,1,A,2,4,1,1_1,19.653,22.924,19.653,22.924,3.271000000000001,ADJ,['duidelijk'],1,20062
34,34,duidelijk,1,2,1,B,2,274,4,4_2,887.89,890.982,887.89,890.982,3.0919999999999845,ADJ,['duidelijk'],1,20335
35,35,veerachtig,1,9,1,B,2,19,1,1_2,89.457,95.086,89.457,95.086,5.629000000000005,ADJ,['veerachtig'],1,20490
35,35,veerachtig,1,9,1,A,2,21,1,1_2,98.725,100.056,98.725,100.056,1.331000000000003,ADJ,['veerachtig'],1,20492
35,35,ovaal,1,6,1,B,4,153,2,2_6,688.116,695.338,688.116,695.338,7.22199999999998,ADJ,['ovaal'],1,20630
35,35,ovaal,1,6,1,B,4,154,2,2_6,695.861,701.791,695.861,701.791,5.930000000000064,ADJ,['ovaal'],1,20631
35,35,ovaal,1,6,1,A,4,156,2,2_6,712.636,714.175,712.636,714.175,1.5389999999999873,ADJ,['ovaal'],1,20633
35,35,ovaal,1,6,1,B,4,157,2,2_6,715.494,720.68,715.494,720.68,5.185999999999922,ADJ,['ovaal'],1,20634
35,35,kubus,1,3,3,B,13,89,1,1_10,409.312,418.994,409.312,418.994,9.682000000000016,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20562
35,35,kubus,1,16,3,A,13,94,1,1_11,434.719,439.526,434.719,439.526,4.807000000000016,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20567
35,35,kubus,1,1,3,B,13,129,1,1_16,576.415,582.325,576.415,582.325,5.910000000000082,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20603
35,35,kubus,1,16,3,B,13,137,2,2_2,623.713,630.451,623.713,630.451,6.738000000000056,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20612
35,35,kubus,1,3,3,A,13,195,2,2_13,917.81,947.189,917.81,947.189,29.37900000000002,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20672
35,35,kubus,1,1,3,A,13,208,2,2_15,998.037,1000.222,998.037,1000.222,2.1849999999999454,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20685
35,35,kubus,1,16,3,A,13,224,3,3_3,1049.286,1051.325,1049.286,1051.325,2.0389999999999873,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20701
35,35,kubus,1,1,3,B,13,279,3,3_16,1263.052,1266.408,1263.052,1266.408,3.3559999999999945,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20760
35,35,kubus,1,16,3,A,13,313,4,4_12,1386.93,1388.756,1386.93,1388.756,1.8260000000000218,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20797
35,35,kubus,1,16,3,A,13,338,5,5_3,1478.002,1485.819,1478.002,1485.819,7.817000000000007,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20822
35,35,kubus,1,1,3,B,13,349,5,5_8,1522.491,1529.331,1522.491,1529.331,6.839999999999918,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20833
35,35,kubus,1,16,3,B,13,376,6,6_4,1632.425,1634.325,1632.425,1634.325,1.900000000000091,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20861
35,35,kubus,1,1,3,A,13,393,6,6_11,1688.142,1694.361,1688.142,1694.361,6.219000000000051,NOUN,"['een kubus op', 'die twee kubus', 'een kubus', 'kubus aan de', 'kubus aan de linkerkant', 'kubus']",6,20879
35,35,een kubus,2,3,3,B,6,89,1,1_10,409.312,418.994,409.312,418.994,9.682000000000016,DET NOUN,"['een kubus', 'nog een kubus']",2,20562
35,35,een kubus,2,16,3,A,6,94,1,1_11,434.719,439.526,434.719,439.526,4.807000000000016,DET NOUN,"['een kubus', 'nog een kubus']",2,20567
35,35,een kubus,2,1,3,B,6,129,1,1_16,576.415,582.325,576.415,582.325,5.910000000000082,DET NOUN,"['een kubus', 'nog een kubus']",2,20603
35,35,een kubus,2,16,3,B,6,137,2,2_2,623.713,630.451,623.713,630.451,6.738000000000056,DET NOUN,"['een kubus', 'nog een kubus']",2,20612
35,35,een kubus,2,3,3,A,6,195,2,2_13,917.81,947.189,917.81,947.189,29.37900000000002,DET NOUN,"['een kubus', 'nog een kubus']",2,20672
35,35,een kubus,2,1,3,A,6,208,2,2_15,998.037,1000.222,998.037,1000.222,2.1849999999999454,DET NOUN,"['een kubus', 'nog een kubus']",2,20685
