label,length,fribbles,target_fribbles,#fribbles,fribbles entropy,speakers,freq,free. freq,priming,spanning_rounds,spanning_time,duration_to_emerge,turns_to_emerge,rounds_to_emerge,turns,rounds,estab_round,estab_turn,first_round,last_round,initiator,pos_seq,exp with pos,pair,dataset,from_ts,to_ts,establishment_ts,shared expressions,target_fribble,exp,#shared expressions,expressions_set,number of rounds,content_words_exp,int_pair,from_ts_unique,to_ts_unique,ts_len
standaard,1,"[3, 14, 9, 3, 9, 9, 14, 14]",[ 3  9 14],3,0.3903195311147831,"['A', 'B', 'A', 'B', 'B', 'B', 'A', 'A']",8,1,1,5,1032.4230000000002,192.23400000000004,138,0,[257 395 433 565 586 753 907 908],"[1, 1, 1, 2, 2, 4, 6, 6]",2,395,1,6,A,PROPN,standaard#PROPN,13,small,"[399.496, 591.73, 654.625, 866.697, 902.708, 1178.29, 1429.778, 1433.746]","[401.323, 595.839, 658.383, 868.014, 904.763, 1181.872, 1433.676, 1434.554]",591.73,['standaard'],3,standaard,1,standaard,4,standaard,13,"[399.496, 591.73, 654.625, 866.697, 902.708, 1178.29, 1429.778, 1433.746]","[401.323, 595.839, 658.383, 868.014, 904.763, 1181.872, 1433.676, 1434.554]",8
twee uitsteeksel,2,"[7, 7]",[7],1,0.0,"['B', 'A']",2,2,1,1,4.231999999999971,4.231999999999971,159,1,[533 692],"[2, 3]",3,692,2,3,B,NUM NOUN,twee#NUM uitsteeksel#NOUN,13,small,"[811.134, 1067.779]","[813.627, 1072.011]",1067.779,['twee uitsteeksel'],7,twee uitsteeksel,1,twee uitsteeksel,2,twee uitsteeksel,13,"[811.134, 1067.779]","[813.627, 1072.011]",2
een blok,2,"[9, 9]",[9],1,0.0,"['A', 'B']",2,2,1,3,1.9309999999998129,1.9309999999998129,170,3,[722 892],"[3, 6]",6,892,3,6,A,DET NOUN,een#DET blok#NOUN,13,small,"[1119.465, 1407.217]","[1121.064, 1409.148]",1407.217,['een blok'],9,een blok,1,een blok,2,blok,13,"[1119.465, 1407.217]","[1121.064, 1409.148]",2
uitkomen,1,"[8, 8]",[8],1,0.0,"['B', 'A']",2,2,1,1,1.945999999999913,1.945999999999913,210,1,[288 498],"[1, 2]",2,498,1,2,B,VERB,uitkomen#VERB,13,small,"[443.015, 751.729]","[448.125, 753.675]",751.729,['uitkomen'],8,uitkomen,1,uitkomen,2,uitkomen,13,"[443.015, 751.729]","[448.125, 753.675]",2
paddenstoel,1,"[1, 1, 1, 1, 1]",[1],1,0.0,"['B', 'A', 'B', 'A', 'B']",5,1,1,4,671.1850000000001,360.8080000000001,224,1,[475 699 780 825 886],"[2, 3, 4, 5, 6]",3,699,2,6,B,NOUN,paddenstoel#NOUN,13,small,"[718.997, 1079.805, 1219.984, 1297.874, 1394.871]","[723.686, 1084.963, 1221.635, 1299.607, 1396.205]",1079.805,"['de paddenstoel', 'paddenstoel bovenop', 'de paddenstoel bovenop']",1,paddenstoel,3,paddenstoel bovenop de,5,paddenstoel bovenop,13,"[718.997, 1079.805, 1219.984, 1297.874, 1394.871]","[723.686, 1084.963, 1221.635, 1299.607, 1396.205]",5
schroevendraaier,1,"[11, 16, 16, 2, 11, 16, 11, 16, 16, 16, 11, 2, 2, 11]",[ 2 11 16],3,0.3826547487121292,"['B', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'A', 'A', 'A', 'B']",14,1,5,5,969.586,381.495,241,1,[334 339 349 518 547 575 641 661 662 669 850 898 899 936],"[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 6, 6, 6]",2,575,1,6,B,NOUN,schroevendraaier#NOUN,13,small,"[501.747, 508.427, 531.542, 780.636, 836.711, 883.242, 990.806, 1018.286, 1025.574, 1037.979, 1348.043, 1416.516, 1418.869, 1473.379]","[503.793, 512.108, 533.301, 783.583, 838.996, 884.823, 995.829, 1025.416, 1030.263, 1040.806, 1350.08, 1418.448, 1421.363, 1474.538]",883.242,['schroevendraaier'],2,schroevendraaier,1,schroevendraaier,5,schroevendraaier,13,"[501.747, 508.427, 531.542, 780.636, 836.711, 883.242, 990.806, 1018.286, 1025.574, 1037.979, 1348.043, 1416.516, 1418.869, 1473.379]","[503.793, 512.108, 533.301, 783.583, 838.996, 884.823, 995.829, 1025.416, 1030.263, 1040.806, 1350.08, 1418.448, 1421.363, 1474.538]",14
Einstein,1,"[13, 13, 13, 13, 13, 13, 13]",[13],1,0.0,"['B', 'B', 'A', 'B', 'B', 'A', 'B']",7,7,2,5,417.204,417.204,265,2,[387 522 652 653 769 829 904],"[1, 2, 3, 3, 4, 5, 6]",3,652,1,6,B,PROPN,Einstein#PROPN,13,small,"[579.03, 787.469, 1009.884, 1011.209, 1206.363, 1307.48, 1426.157]","[580.356, 789.207, 1010.902, 1011.894, 1207.293, 1309.219, 1427.088]",1009.884,['Einstein'],13,Einstein,1,Einstein,6,Einstein,13,"[579.03, 787.469, 1009.884, 1011.209, 1206.363, 1307.48, 1426.157]","[580.356, 789.207, 1010.902, 1011.894, 1207.293, 1309.219, 1427.088]",7
balk,1,"[5, 5, 5, 5]",[5],1,0.0,"['A', 'B', 'B', 'B']",4,4,1,5,694.784,694.784,309,1,[144 453 742 876],"[1, 2, 4, 6]",2,453,1,6,A,NOUN,balk#NOUN,13,small,"[212.963, 689.975, 1156.69, 1383.828]","[217.84, 691.432, 1158.639, 1384.759]",689.975,['balk'],5,balk,1,balk,4,balk,13,"[212.963, 689.975, 1156.69, 1383.828]","[217.84, 691.432, 1158.639, 1384.759]",4
liggen,1,"[5, 5, 5, 5]",[5],1,0.0,"['A', 'B', 'B', 'B']",4,4,1,3,448.7879999999999,448.7879999999999,317,1,[150 467 633 742],"[1, 2, 3, 4]",2,467,1,4,A,VERB,liggen#VERB,13,small,"[227.129, 709.851, 974.738, 1156.69]","[228.394, 710.904, 976.424, 1158.639]",709.851,['liggen'],5,liggen,1,liggen,4,liggen,13,"[227.129, 709.851, 974.738, 1156.69]","[228.394, 710.904, 976.424, 1158.639]",4
kunnen vallen,2,"[5, 5]",[5],1,0.0,"['A', 'B']",2,2,1,1,2.072999999999979,2.072999999999979,319,1,[143 462],"[1, 2]",2,462,1,2,A,AUX VERB,kunnen#AUX vallen#VERB,13,small,"[208.011, 705.267]","[212.606, 707.34]",705.267,['kunnen vallen'],5,kunnen vallen,1,kunnen vallen,2,vallen,13,"[208.011, 705.267]","[212.606, 707.34]",2
die eruit komen,3,"[10, 10, 10, 10]",[10],1,0.0,"['B', 'B', 'A', 'A']",4,4,2,1,5.754000000000019,5.754000000000019,335,1,[220 231 555 556],"[1, 1, 2, 2]",2,555,1,2,B,PRON ADV VERB,die#PRON eruit#ADV komen#VERB,13,small,"[344.019, 369.764, 847.209, 850.153]","[348.235, 373.662, 849.89, 852.963]",847.209,['die eruit komen'],10,die eruit komen,1,die eruit komen,2,eruit,13,"[344.019, 369.764, 847.209, 850.153]","[348.235, 373.662, 849.89, 852.963]",4
rechthoekig,1,"[14, 14, 14]",[14],1,0.0,"['B', 'A', 'A']",3,1,1,5,837.907,574.615,353,3,[395 748 908],"[1, 4, 6]",4,748,1,6,B,ADJ,rechthoekig#ADJ,13,small,"[591.73, 1166.345, 1433.746]","[595.839, 1171.034, 1434.554]",1166.345,"['rechthoekig standaard', 'rechthoekig']",14,rechthoekig,2,standaard rechthoekig,3,standaard rechthoekig,13,"[591.73, 1166.345, 1433.746]","[595.839, 1171.034, 1434.554]",3
is-teken,1,"[4, 4]",[4],1,0.0,"['B', 'A']",2,2,1,1,1.127999999999929,1.127999999999929,363,1,[109 472],"[1, 2]",2,472,1,2,B,NOUN,is-teken#NOUN,13,small,"[170.563, 714.585]","[172.46, 715.713]",714.585,['is-teken'],4,is-teken,1,is-teken,2,is-teken,13,"[170.563, 714.585]","[172.46, 715.713]",2
zijn vallen,2,"[7, 8, 8, 7, 8, 7, 8, 7, 8]",[7 8],2,0.2477690149595555,"['A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'A']",9,1,2,5,1324.366,636.353,429,1,[ 72 482 501 532 621 764 821 915 918],"[1, 2, 2, 2, 3, 4, 5, 6, 6]",2,501,1,6,A,AUX VERB,zijn#AUX vallen#VERB,13,small,"[123.034, 731.807, 759.387, 807.499, 956.948, 1196.528, 1289.779, 1444.583, 1448.84]","[124.474, 734.722, 760.775, 811.116, 960.373, 1199.391, 1292.764, 1447.054, 1450.789]",759.387,"['zijn vallen', 'in zijn vallen']",7,zijn vallen,2,in vallen zijn,6,vallen,13,"[123.034, 731.807, 759.387, 807.499, 956.948, 1196.528, 1289.779, 1444.583, 1448.84]","[124.474, 734.722, 760.775, 811.116, 960.373, 1199.391, 1292.764, 1447.054, 1450.789]",9
vallen,1,"[7, 8, 8, 8, 7, 8, 7, 8, 7, 8]",[7 8],2,0.2427376486136672,"['A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'A']",10,1,3,5,1324.366,636.353,429,1,[ 72 301 482 501 532 621 764 821 915 918],"[1, 1, 2, 2, 2, 3, 4, 5, 6, 6]",2,501,1,6,A,VERB,vallen#VERB,13,small,"[123.034, 466.844, 731.807, 759.387, 807.499, 956.948, 1196.528, 1289.779, 1444.583, 1448.84]","[124.474, 468.319, 734.722, 760.775, 811.116, 960.373, 1199.391, 1292.764, 1447.054, 1450.789]",759.387,"['zijn vallen', 'vierkant die erin zijn vallen', 'vallen', 'erin zijn vallen']",7,vallen,4,vierkant erin zijn vallen die,6,erin vierkant vallen,13,"[123.034, 466.844, 731.807, 759.387, 807.499, 956.948, 1196.528, 1289.779, 1444.583, 1448.84]","[124.474, 468.319, 734.722, 760.775, 811.116, 960.373, 1199.391, 1292.764, 1447.054, 1450.789]",10
bakje,1,"[7, 7, 7, 7, 7]",[7],1,0.0,"['A', 'B', 'B', 'A', 'B']",5,1,1,5,1284.92,653.596,434,1,[ 99 533 764 862 915],"[1, 2, 4, 5, 6]",2,533,1,6,A,NOUN,bakje#NOUN,13,small,"[157.538, 811.134, 1196.528, 1363.085, 1444.583]","[159.663, 813.627, 1199.391, 1364.022, 1447.054]",811.134,"['bakje', 'bakje erop']",7,bakje,2,erop bakje,5,bakje,13,"[157.538, 811.134, 1196.528, 1363.085, 1444.583]","[159.663, 813.627, 1199.391, 1364.022, 1447.054]",5
driehoek,1,"[2, 2, 2, 2, 2, 2]",[2],1,0.0,"['B', 'A', 'B', 'A', 'B', 'A']",6,1,1,5,1321.0749999999998,687.372,461,1,[ 55 516 646 758 800 897],"[1, 2, 3, 4, 5, 6]",2,516,1,6,B,NOUN,driehoek#NOUN,13,small,"[89.663, 777.035, 1001.656, 1188.005, 1249.729, 1413.32]","[92.245, 778.633, 1004.29, 1190.622, 1251.925, 1416.27]",777.035,"['de driehoek bovenop', 'driehoek', 'driehoek bovenop']",2,driehoek,3,driehoek de bovenop,6,driehoek bovenop,13,"[89.663, 777.035, 1001.656, 1188.005, 1249.729, 1413.32]","[92.245, 778.633, 1004.29, 1190.622, 1251.925, 1416.27]",6
pijp,1,"[14, 14, 14, 14]",[14],1,0.0,"['B', 'B', 'B', 'A']",4,4,3,5,3.897999999999911,3.897999999999911,508,5,[399 599 614 907],"[1, 2, 3, 6]",6,907,1,6,B,NOUN,pijp#NOUN,13,small,"[598.105, 929.379, 948.308, 1429.778]","[600.914, 930.626, 949.033, 1433.676]",1429.778,['pijp'],14,pijp,1,pijp,4,pijp,13,"[598.105, 929.379, 948.308, 1429.778]","[600.914, 930.626, 949.033, 1433.676]",4
blok,1,"[2, 2, 16, 2, 16, 16, 16, 2, 2]",[ 2 16],2,0.2477690149595555,"['B', 'B', 'B', 'B', 'A', 'B', 'B', 'B', 'A']",9,4,4,5,1323.804,788.353,518,1,[ 58  60 343 518 576 662 671 802 900],"[1, 1, 1, 2, 2, 3, 3, 5, 6]",2,576,1,6,B,NOUN,blok#NOUN,13,small,"[96.505, 98.015, 523.611, 780.636, 884.858, 1025.574, 1043.669, 1254.303, 1421.679]","[97.875, 99.28, 525.088, 783.583, 889.863, 1030.263, 1044.424, 1255.795, 1423.167]",884.858,['blok'],2,blok,1,blok,5,blok,13,"[96.505, 98.015, 523.611, 780.636, 884.858, 1025.574, 1043.669, 1254.303, 1421.679]","[97.875, 99.28, 525.088, 783.583, 889.863, 1030.263, 1044.424, 1255.795, 1423.167]",9
Schroevendraaier,1,"[16, 16, 16]",[16],1,0.0,"['B', 'B', 'A']",3,3,2,5,3.722999999999956,3.722999999999956,530,5,[348 667 878],"[1, 3, 6]",6,878,1,6,B,NOUN,Schroevendraaier#NOUN,13,small,"[530.615, 1035.661, 1386.371]","[531.44, 1037.593, 1390.094]",1386.371,['Schroevendraaier'],16,Schroevendraaier,1,Schroevendraaier,3,Schroevendraaier,13,"[530.615, 1035.661, 1386.371]","[531.44, 1037.593, 1390.094]",3
vogel,1,"[4, 4, 4, 4, 4, 4]",[4],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A']",6,3,2,5,1258.132,895.1560000000001,578,2,[118 471 696 730 831 913],"[1, 2, 3, 4, 5, 6]",3,696,1,6,A,NOUN,vogel#NOUN,13,small,"[180.689, 713.251, 1075.845, 1130.459, 1311.908, 1440.964]","[182.832, 714.392, 1076.881, 1131.39, 1312.734, 1441.93]",1075.845,"['ik hebben de vogel', 'vogel']",4,vogel,2,hebben vogel de ik,6,vogel,13,"[180.689, 713.251, 1075.845, 1130.459, 1311.908, 1440.964]","[182.832, 714.392, 1076.881, 1131.39, 1312.734, 1441.93]",6
tafel,1,"[7, 7, 7, 7, 7, 7, 7, 7]",[7],1,0.0,"['B', 'B', 'A', 'B', 'A', 'B', 'A', 'B']",8,4,2,5,1283.192,905.809,590,2,[101 532 691 693 695 764 861 915],"[1, 2, 3, 3, 3, 4, 5, 6]",3,691,1,6,B,NOUN,tafel#NOUN,13,small,"[159.74, 807.499, 1065.549, 1072.315, 1073.329, 1196.528, 1359.327, 1444.583]","[161.391, 811.116, 1066.884, 1073.176, 1074.136, 1199.391, 1362.98, 1447.054]",1065.549,"['tafel', 'de tafel']",7,tafel,2,tafel de,6,tafel,13,"[159.74, 807.499, 1065.549, 1072.315, 1073.329, 1196.528, 1359.327, 1444.583]","[161.391, 811.116, 1066.884, 1073.176, 1074.136, 1199.391, 1362.98, 1447.054]",8
een bolle,2,"[11, 11]",[11],1,0.0,"['A', 'B']",2,2,1,5,2.645999999999958,2.645999999999958,619,5,[318 937],"[1, 6]",6,937,1,6,A,DET NOUN,een#DET bolle#NOUN,13,small,"[482.666, 1474.784]","[484.51, 1477.43]",1474.784,['een bolle'],11,een bolle,1,een bolle,2,bolle,13,"[482.666, 1474.784]","[484.51, 1477.43]",2
wiel,1,"[10, 10, 10, 10, 10, 10, 10, 10]",[10],1,0.0,"['B', 'B', 'B', 'B', 'A', 'B', 'B', 'A']",8,1,4,5,1229.626,995.028,631,3,[164 168 559 714 795 838 841 940],"[1, 1, 2, 3, 4, 5, 5, 6]",4,795,1,6,B,NOUN,wiel#NOUN,13,small,"[247.059, 255.042, 854.341, 1101.679, 1242.087, 1326.632, 1334.763, 1479.021]","[249.395, 257.43, 857.801, 1103.664, 1242.649, 1328.335, 1335.764, 1481.497]",1242.087,"['wiel', 'op wiel', 'wiel zijn']",10,wiel,3,wiel zijn op,6,wiel,13,"[247.059, 255.042, 854.341, 1101.679, 1242.087, 1326.632, 1334.763, 1479.021]","[249.395, 257.43, 857.801, 1103.664, 1242.649, 1328.335, 1335.764, 1481.497]",8
dienblad,1,"[12, 12, 12, 12, 12]",[12],1,0.0,"['A', 'A', 'B', 'A', 'B']",5,2,2,4,1258.618,1045.684,682,2,[ 21 537 703 767 827],"[1, 2, 3, 4, 5]",3,703,1,5,A,NOUN,dienblad#NOUN,13,small,"[41.823, 816.306, 1087.507, 1201.953, 1302.566]","[43.948, 817.728, 1089.799, 1204.078, 1304.708]",1087.507,"['het dienblad', 'dienblad']",12,dienblad,2,het dienblad,5,dienblad,13,"[41.823, 816.306, 1087.507, 1201.953, 1302.566]","[43.948, 817.728, 1089.799, 1204.078, 1304.708]",5
alles zijn hoekig,3,"[5, 5]",[5],1,0.0,"['A', 'B']",2,2,1,0,1.079999999999984,1.079999999999984,1,0,[225 226],"[2, 2]",2,226,2,2,A,PRON AUX ADJ,alles#PRON zijn#AUX hoekig#ADJ,15,small,"[425.42, 426.45]","[426.41, 427.53]",426.45,['alles zijn hoekig'],5,alles zijn hoekig,1,alles hoekig zijn,1,hoekig,15,"[425.42, 426.45]","[426.41, 427.53]",2
klein,1,"[6, 6]",[6],1,0.0,"['A', 'B']",2,2,1,0,-2.109999999999957,0.0200000000000386,1,0,[160 161],"[1, 1]",1,161,1,1,A,ADJ,klein#ADJ,15,small,"[300.39, 300.41]","[302.52, 302.1]",300.41,"['klein pluk haar', 'een klein']",6,klein,2,een pluk klein haar,1,pluk klein,15,"[300.39, 300.41]","[302.52, 302.1]",2
piramide,1,"[9, 9]",[9],1,0.0,"['A', 'B']",2,2,1,0,1.1499999999998636,1.1499999999998636,1,0,[597 598],"[5, 5]",5,598,5,5,A,NOUN,piramide#NOUN,15,small,"[1079.85, 1082.47]","[1082.03, 1083.62]",1082.47,['piramide'],9,piramide,1,piramide,1,piramide,15,"[1079.85, 1082.47]","[1082.03, 1083.62]",2
borstel,1,"[11, 11]",[11],1,0.0,"['A', 'B']",2,2,1,0,0.8799999999999955,0.8799999999999955,1,0,[547 548],"[4, 4]",4,548,4,4,A,NOUN,borstel#NOUN,15,small,"[990.57, 991.86]","[991.48, 992.74]",991.86,['borstel'],11,borstel,1,borstel,1,borstel,15,"[990.57, 991.86]","[991.48, 992.74]",2
tutu,1,"[15, 15, 15, 15, 15, 15, 15, 15, 15]",[15],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'A']",9,1,1,5,867.79,1.5500000000000114,1,0,[172 173 338 340 467 469 561 632 659],"[1, 1, 2, 2, 3, 3, 4, 5, 6]",1,173,1,6,A,NOUN,tutu#NOUN,15,small,"[330.36, 331.91, 608.64, 612.48, 836.81, 837.69, 1011.23, 1142.22, 1199.23]","[331.44, 332.48, 610.85, 612.98, 837.33, 838.53, 1012.37, 1144.91, 1199.82]",331.91,"['tutu', 'de tutu']",15,tutu,2,tutu de,6,tutu,15,"[330.36, 331.91, 608.64, 612.48, 836.81, 837.69, 1011.23, 1142.22, 1199.23]","[331.44, 332.48, 610.85, 612.98, 837.33, 838.53, 1012.37, 1144.91, 1199.82]",9
balk,1,"[5, 5, 5, 5]",[5],1,0.0,"['A', 'A', 'B', 'A']",4,4,2,0,6.110000000000014,6.110000000000014,2,0,[242 243 244 246],"[2, 2, 2, 2]",2,244,2,2,A,NOUN,balk#NOUN,15,small,"[453.3, 454.55, 458.61, 462.25]","[454.5, 459.1, 459.76, 464.72]",458.61,['balk'],5,balk,1,balk,1,balk,15,"[453.3, 454.55, 458.61, 462.25]","[454.5, 459.1, 459.76, 464.72]",4
bol,1,"[5, 5, 5]",[5],1,0.0,"['B', 'B', 'A']",3,3,2,0,0.8199999999999932,0.8199999999999932,3,0,[220 221 223],"[2, 2, 2]",2,223,2,2,B,NOUN,bol#NOUN,15,small,"[420.81, 422.0, 423.25]","[421.5, 422.99, 424.07]",423.25,['bol'],5,bol,1,bol,1,bol,15,"[420.81, 422.0, 423.25]","[421.5, 422.99, 424.07]",3
ruit,1,"[8, 8, 8, 8, 8]",[8],1,0.0,"['A', 'B', 'A', 'B', 'B']",5,2,1,4,655.3599999999999,1.3000000000000682,3,0,[332 335 412 518 690],"[2, 2, 3, 4, 6]",2,335,2,6,A,NOUN,ruit#NOUN,15,small,"[603.18, 604.48, 727.18, 937.44, 1259.1]","[603.74, 605.5, 731.03, 939.32, 1262.39]",604.48,"['ruit als', 'ruit']",8,ruit,2,als ruit,4,ruit,15,"[603.18, 604.48, 727.18, 937.44, 1259.1]","[603.74, 605.5, 731.03, 939.32, 1262.39]",5
plat stuk,2,"[10, 10]",[10],1,0.0,"['A', 'B']",2,2,1,0,2.780000000000001,2.780000000000001,3,0,[123 126],"[1, 1]",1,126,1,1,A,ADJ NOUN,plat#ADJ stuk#NOUN,15,small,"[238.21, 246.25]","[240.81, 249.03]",246.25,['plat stuk'],10,plat stuk,1,plat stuk,1,plat stuk,15,"[238.21, 246.25]","[240.81, 249.03]",2
stok,1,"[8, 8, 8, 8, 8]",[8],1,0.0,"['A', 'B', 'A', 'A', 'A']",5,5,1,4,861.4399999999999,861.4399999999999,4,0,[138 142 143 413 629],"[1, 1, 1, 3, 5]",1,142,1,5,A,NOUN,stok#NOUN,15,small,"[270.87, 276.12, 278.21, 731.1, 1136.79]","[272.81, 279.21, 279.63, 732.1, 1137.56]",276.12,['stok'],8,stok,1,stok,3,stok,15,"[270.87, 276.12, 278.21, 731.1, 1136.79]","[272.81, 279.21, 279.63, 732.1, 1137.56]",5
basketbal,1,"[14, 14, 14]",[14],1,0.0,"['B', 'A', 'A']",3,3,1,1,186.94000000000003,186.94000000000003,4,0,[394 398 494],"[2, 2, 3]",2,398,2,3,B,NOUN,basketbal#NOUN,15,small,"[700.65, 703.01, 888.6]","[701.55, 703.73, 889.95]",703.01,['basketbal'],14,basketbal,1,basketbal,2,basketbal,15,"[700.65, 703.01, 888.6]","[701.55, 703.73, 889.95]",3
Pinocchio,1,"[9, 9]",[9],1,0.0,"['A', 'B']",2,2,1,0,1.9600000000000364,1.9600000000000364,6,0,[308 314],"[2, 2]",2,314,2,2,A,PROPN,Pinocchio#PROPN,15,small,"[554.65, 563.78]","[557.04, 565.74]",563.78,['Pinocchio'],9,Pinocchio,1,Pinocchio,1,Pinocchio,15,"[554.65, 563.78]","[557.04, 565.74]",2
pion,1,"[12, 12]",[12],1,0.0,"['B', 'A']",2,2,1,0,0.8600000000000136,0.8600000000000136,6,0,[363 369],"[2, 2]",2,369,2,2,B,NOUN,pion#NOUN,15,small,"[648.83, 661.01]","[651.24, 661.87]",661.01,['pion'],12,pion,1,pion,1,pion,15,"[648.83, 661.01]","[651.24, 661.87]",2
die kop,2,"[11, 11]",[11],1,0.0,"['B', 'A']",2,2,1,0,3.930000000000007,3.930000000000007,13,0,[23 36],"[1, 1]",1,36,1,1,B,DET NOUN,die#DET kop#NOUN,15,small,"[37.93, 64.52]","[40.98, 68.45]",64.52,['die kop'],11,die kop,1,die kop,1,kop,15,"[37.93, 64.52]","[40.98, 68.45]",2
hanenkam,1,"[5, 5, 5, 4, 5, 4]",[4 5],2,0.2295739585136223,"['A', 'A', 'B', 'B', 'A', 'A']",6,2,2,3,818.1299999999999,39.13999999999999,14,0,[195 203 209 458 511 651],"[2, 2, 2, 3, 4, 5]",2,209,2,5,A,NOUN,hanenkam#NOUN,15,small,"[363.0, 385.44, 402.14, 826.19, 918.55, 1183.6]","[365.47, 387.26, 402.91, 828.97, 919.62, 1185.76]",402.14,['hanenkam'],4,hanenkam,1,hanenkam,4,hanenkam,15,"[363.0, 385.44, 402.14, 826.19, 918.55, 1183.6]","[365.47, 387.26, 402.91, 828.97, 919.62, 1185.76]",6
gewoon,1,"[5, 5]",[5],1,0.0,"['B', 'A']",2,2,1,0,1.6100000000000136,1.6100000000000136,23,0,[240 263],"[2, 2]",2,263,2,2,B,ADJ,gewoon#ADJ,15,small,"[451.11, 493.11]","[452.88, 494.72]",493.11,['gewoon'],5,gewoon,1,gewoon,1,gewoon,15,"[451.11, 493.11]","[452.88, 494.72]",2
schroevendraaier,1,"[9, 9]",[9],1,0.0,"['B', 'A']",2,2,1,1,2.0799999999999272,2.0799999999999272,23,1,[492 515],"[3, 4]",4,515,3,4,B,NOUN,schroevendraaier#NOUN,15,small,"[882.36, 931.07]","[884.59, 933.15]",931.07,['schroevendraaier'],9,schroevendraaier,1,schroevendraaier,2,schroevendraaier,15,"[882.36, 931.07]","[884.59, 933.15]",2
spijker,1,"[12, 5, 5, 5, 5, 5, 12, 12, 5, 5, 12, 12, 5, 5, 12, 12, 5, 12, 5]",[ 5 12],2,0.2454851967160244,"['A', 'B', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'B', 'A']",19,2,1,5,1054.08,60.50999999999999,35,0,"[ 96 131 204 205 252 288 366 371 418 426 482 484 506 509 513 584 618 683
 686]","[1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6]",2,131,1,6,A,NOUN,spijker#NOUN,15,small,"[194.96, 255.47, 397.4, 399.17, 472.37, 529.59, 658.5, 661.95, 739.08, 753.68, 859.9, 862.15, 910.05, 916.34, 924.15, 1052.16, 1117.82, 1248.2, 1252.99]","[198.91, 257.5, 399.76, 400.55, 474.56, 530.88, 660.84, 662.87, 740.55, 754.87, 861.59, 865.56, 910.86, 917.94, 924.96, 1054.03, 1118.75, 1249.17, 1254.07]",255.47,"['spijker', 'die spijker', 'de spijker', 'spijker in']",5,spijker,4,die spijker de in,6,spijker,15,"[194.96, 255.47, 397.4, 399.17, 472.37, 529.59, 658.5, 661.95, 739.08, 753.68, 859.9, 862.15, 910.05, 916.34, 924.15, 1052.16, 1117.82, 1248.2, 1252.99]","[198.91, 257.5, 399.76, 400.55, 474.56, 530.88, 660.84, 662.87, 740.55, 754.87, 861.59, 865.56, 910.86, 917.94, 924.96, 1054.03, 1118.75, 1249.17, 1254.07]",19
neus,1,"[11, 11, 2, 5, 5, 5, 5, 9, 2, 11, 5, 2, 9, 5, 5, 11, 2, 9, 2]",[ 2  5  9 11],4,0.4828238200582186,"['B', 'B', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'A', 'A', 'A', 'B']",19,2,2,5,1196.89,102.31,46,0,"[ 23  40  69 195 201 218 237 308 385 390 428 474 490 508 509 551 613 674
 678]","[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6]",2,69,1,6,B,NOUN,neus#NOUN,15,small,"[37.93, 74.03, 140.24, 363.0, 380.54, 412.58, 446.99, 554.65, 682.56, 692.1, 759.62, 846.0, 876.82, 914.92, 916.34, 997.91, 1110.58, 1231.0, 1237.87]","[40.98, 76.1, 142.35, 365.47, 382.44, 416.85, 447.94, 557.04, 686.1, 693.71, 761.65, 847.44, 879.3, 916.27, 917.94, 999.03, 1111.74, 1232.52, 1240.79]",140.24,"['vierkant neus', 'neus']",2,neus,2,vierkant neus,6,vierkant neus,15,"[37.93, 74.03, 140.24, 363.0, 380.54, 412.58, 446.99, 554.65, 682.56, 692.1, 759.62, 846.0, 876.82, 914.92, 916.34, 997.91, 1110.58, 1231.0, 1237.87]","[40.98, 76.1, 142.35, 365.47, 382.44, 416.85, 447.94, 557.04, 686.1, 693.71, 761.65, 847.44, 879.3, 916.27, 917.94, 999.03, 1111.74, 1232.52, 1240.79]",19
stuk aan de,3,"[4, 4]",[4],1,0.0,"['B', 'A']",2,2,1,1,1.7899999999999636,1.7899999999999636,75,1,[579 654],"[4, 5]",5,654,4,5,B,NOUN ADP DET,stuk#NOUN aan#ADP de#DET,15,small,"[1044.3, 1186.02]","[1046.42, 1187.81]",1186.02,['stuk aan de'],4,stuk aan de,1,stuk aan de,2,stuk,15,"[1044.3, 1186.02]","[1046.42, 1187.81]",2
er doorheen,2,"[8, 8, 8]",[8],1,0.0,"['B', 'A', 'A']",3,3,1,3,406.4599999999999,406.4599999999999,83,1,[330 413 629],"[2, 3, 5]",3,413,2,5,B,ADV ADP,er#ADV doorheen#ADP,15,small,"[598.33, 731.1, 1136.79]","[602.83, 732.1, 1137.56]",731.1,['er doorheen'],8,er doorheen,1,er doorheen,3,doorheen,15,"[598.33, 731.1, 1136.79]","[602.83, 732.1, 1137.56]",3
