pair,speaker,condition,round,trial,begin,end,duration_ms,duration_m,director,accuracy,target,num_words,num_content_words,num_lex_align,num_gestures,num_iconic_gestures,num_deictic_gestures,num_representational_gestures,num_other_gestures,num_gestural_align
13,B,AO,5,5_4,1270320,1275805,5485,0.09141666666666667,A,1,5,3,2,0,0,0,0,0,0,0
13,A,AO,5,5_5,1275975,1282511,6536,0.10893333333333333,B,1,14,4,2,0,0,0,0,0,0,0
13,B,AO,5,5_5,1275975,1282511,6536,0.10893333333333333,B,1,14,14,4,1,1,1,0,1,0,0
13,A,AO,5,5_6,1282681,1288796,6115,0.10191666666666667,A,1,15,11,5,1,1,0,1,1,0,0
13,B,AO,5,5_6,1282681,1288796,6115,0.10191666666666667,A,1,15,5,2,0,0,0,0,0,0,0
13,A,AO,5,5_7,1288970,1297119,8148.999999999999,0.13581666666666664,B,1,8,3,2,0,0,0,0,0,0,0
13,B,AO,5,5_7,1288970,1297119,8148.999999999999,0.13581666666666664,B,1,8,16,6,1,1,1,0,1,0,1
13,A,AO,5,5_8,1297294,1301454,4160,0.06933333333333333,A,1,1,7,2,1,0,0,0,0,0,0
13,B,AO,5,5_8,1297294,1301454,4160,0.06933333333333333,A,1,1,3,2,0,0,0,0,0,0,0
13,A,AO,5,5_9,1301631,1306708,5077,0.08461666666666666,B,1,12,3,2,0,0,0,0,0,0,0
13,B,AO,5,5_9,1301631,1306708,5077,0.08461666666666666,B,1,12,10,3,1,0,0,0,0,0,0
13,A,AO,5,5_10,1306886,1310819,3933,0.06555,A,1,13,7,3,1,1,0,0,0,1,0
13,B,AO,5,5_10,1306886,1310819,3933,0.06555,A,1,13,2,1,0,0,0,0,0,0,0
13,A,AO,5,5_11,1310989,1318195,7206,0.12010000000000001,B,1,4,6,4,0,0,0,0,0,0,0
13,B,AO,5,5_11,1310989,1318195,7206,0.12010000000000001,B,1,4,4,1,1,0,0,0,0,0,0
13,A,AO,5,5_12,1318362,1325538,7176,0.1196,A,1,9,17,7,0,4,3,1,4,0,3
13,B,AO,5,5_12,1318362,1325538,7176,0.1196,A,1,9,3,1,0,0,0,0,0,0,0
13,A,AO,5,5_13,1325719,1338291,12572,0.20953333333333332,B,1,10,17,8,0,0,0,0,0,0,0
13,B,AO,5,5_13,1325719,1338291,12572,0.20953333333333332,B,1,10,19,8,2,0,0,0,0,0,0
13,A,AO,5,5_14,1338463,1354174,15711,0.26185,A,1,11,38,15,0,10,8,1,9,1,0
13,B,AO,5,5_14,1338463,1354174,15711,0.26185,A,1,11,22,8,0,3,0,0,0,3,0
13,A,AO,5,5_15,1354343,1358659,4316,0.07193333333333334,B,1,6,3,2,0,0,0,0,0,0,0
13,B,AO,5,5_15,1354343,1358659,4316,0.07193333333333334,B,1,6,4,2,1,0,0,0,0,0,0
13,A,AO,5,5_16,1358831,1366347,7516,0.12526666666666667,A,1,7,16,9,2,3,3,0,3,0,2
13,B,AO,5,5_16,1358831,1366347,7516,0.12526666666666667,A,1,7,3,0,0,0,0,0,0,0,0
13,A,AO,6,6_1,1366521,1376588,10067,0.16778333333333334,B,1,15,13,7,0,0,0,0,0,0,0
13,B,AO,6,6_1,1366521,1376588,10067,0.16778333333333334,B,1,15,19,8,1,0,0,0,0,0,0
13,A,AO,6,6_2,1376763,1380408,3645,0.06075,A,1,12,6,2,0,0,0,0,0,0,0
13,B,AO,6,6_2,1376763,1380408,3645,0.06075,A,1,12,5,2,0,0,0,0,0,0,0
13,A,AO,6,6_3,1380583,1385619,5036,0.08393333333333333,B,1,5,2,2,0,0,0,0,0,0,0
13,B,AO,6,6_3,1380583,1385619,5036,0.08393333333333333,B,1,5,8,2,1,0,0,0,0,0,0
13,A,AO,6,6_4,1385787,1393899,8112,0.13520000000000001,A,1,16,23,6,1,0,0,0,0,0,0
13,B,AO,6,6_4,1385787,1393899,8112,0.13520000000000001,A,1,16,4,3,1,1,0,0,0,1,0
13,A,AO,6,6_5,1394078,1397996,3918,0.0653,B,1,1,4,2,0,0,0,0,0,0,0
13,B,AO,6,6_5,1394078,1397996,3918,0.0653,B,1,1,5,2,1,0,0,0,0,0,0
13,A,AO,6,6_6,1398165,1403265,5100,0.08499999999999999,A,1,6,4,1,1,0,0,0,0,0,0
13,B,AO,6,6_6,1398165,1403265,5100,0.08499999999999999,A,1,6,5,2,0,0,0,0,0,0,0
13,A,AO,6,6_7,1403436,1412496,9060,0.151,B,1,9,4,2,0,0,0,0,0,0,0
13,B,AO,6,6_7,1403436,1412496,9060,0.151,B,1,9,23,11,2,1,0,1,1,0,0
13,A,AO,6,6_8,1412677,1425253,12576,0.2096,A,1,2,32,16,3,4,2,1,3,1,1
13,B,AO,6,6_8,1412677,1425253,12576,0.2096,A,1,2,6,0,0,0,0,0,0,0,0
13,A,AO,6,6_9,1425422,1428917,3495,0.05825,B,1,13,4,2,0,0,0,0,0,0,0
13,B,AO,6,6_9,1425422,1428917,3495,0.05825,B,1,13,3,1,1,0,0,0,0,0,0
13,A,AO,6,6_10,1429092,1435838,6746,0.11243333333333334,A,1,14,15,7,2,0,0,0,0,0,0
13,B,AO,6,6_10,1429092,1435838,6746,0.11243333333333334,A,1,14,3,1,0,1,0,0,0,1,0
13,A,AO,6,6_11,1436014,1440285,4271,0.07118333333333333,B,1,3,2,2,0,0,0,0,0,0,0
13,B,AO,6,6_11,1436014,1440285,4271,0.07118333333333333,B,1,3,7,3,2,0,0,0,0,0,0
13,A,AO,6,6_12,1440452,1443320,2868,0.047799999999999995,A,1,4,4,1,1,0,0,0,0,0,0
13,B,AO,6,6_12,1440452,1443320,2868,0.047799999999999995,A,1,4,4,2,0,0,0,0,0,0,0
13,A,AO,6,6_13,1443488,1447923,4435,0.07391666666666666,B,1,7,4,2,0,0,0,0,0,0,0
13,B,AO,6,6_13,1443488,1447923,4435,0.07391666666666666,B,1,7,12,6,2,0,0,0,0,0,0
13,A,AO,6,6_14,1448092,1469593,21501,0.35835,A,1,8,29,13,3,1,1,0,1,0,1
13,B,AO,6,6_14,1448092,1469593,21501,0.35835,A,1,8,26,7,0,1,1,0,1,0,0
13,A,AO,6,6_15,1469760,1478193,8433,0.14055,B,1,11,3,2,0,0,0,0,0,0,0
13,B,AO,6,6_15,1469760,1478193,8433,0.14055,B,1,11,27,11,2,0,0,0,0,0,0
13,A,AO,6,6_16,1478368,1484819,6451,0.10751666666666666,A,1,10,14,5,2,1,1,0,1,0,0
13,B,AO,6,6_16,1478368,1484819,6451,0.10751666666666666,A,1,10,5,2,0,1,0,0,0,1,0
15,A,Sym,1,1_1,1000,32740,31740,0.529,A,1,4,77,35,0,6,3,0,3,3,0
15,B,Sym,1,1_1,1000,32740,31740,0.529,A,1,4,33,13,0,0,0,0,0,0,0
15,A,Sym,1,1_2,32927,84197,51270,0.8545,B,1,11,22,9,1,2,2,0,2,0,0
15,B,Sym,1,1_2,32927,84197,51270,0.8545,B,1,11,152,68,0,20,15,2,17,3,0
15,A,Sym,1,1_3,84389,99326,14937,0.24894999999999998,A,1,14,35,14,0,3,3,0,3,0,0
15,B,Sym,1,1_3,84389,99326,14937,0.24894999999999998,A,1,14,9,2,0,1,1,0,1,0,0
15,A,Sym,1,1_4,99519,137185,37666,0.6277666666666666,B,1,9,15,3,0,3,3,0,3,0,0
15,B,Sym,1,1_4,99519,137185,37666,0.6277666666666666,B,1,9,108,43,0,6,5,0,5,1,0
15,A,Sym,1,1_5,137368,149536,12168,0.20279999999999998,A,1,2,20,10,0,3,3,0,3,0,0
15,B,Sym,1,1_5,137368,149536,12168,0.20279999999999998,A,1,2,15,7,0,0,0,0,0,0,0
15,A,Sym,1,1_6,149713,163634,13921,0.23201666666666665,B,1,7,9,2,0,1,0,0,0,1,0
15,B,Sym,1,1_6,149713,163634,13921,0.23201666666666665,B,1,7,34,12,0,3,2,0,2,1,0
15,A,Sym,1,1_7,163808,179737,15929,0.26548333333333335,A,1,16,35,14,0,3,3,0,3,0,0
15,B,Sym,1,1_7,163808,179737,15929,0.26548333333333335,A,1,16,13,5,0,1,1,0,1,0,0
15,A,Sym,1,1_8,179922,189919,9997,0.16661666666666666,B,1,3,5,2,0,0,0,0,0,0,0
15,B,Sym,1,1_8,179922,189919,9997,0.16661666666666666,B,1,3,20,9,0,1,1,0,1,0,0
15,A,Sym,1,1_9,190098,204782,14684,0.24473333333333333,A,0,12,32,10,0,3,3,0,3,0,0
15,B,Sym,1,1_9,190098,204782,14684,0.24473333333333333,A,0,12,16,7,0,1,1,0,1,0,0
15,A,Sym,1,1_10,204961,229313,24352,0.40586666666666665,B,1,1,30,11,0,3,2,0,2,1,1
15,B,Sym,1,1_10,204961,229313,24352,0.40586666666666665,B,1,1,56,24,0,6,4,1,5,1,0
15,A,Sym,1,1_11,229499,253277,23778,0.3963,A,1,10,32,15,0,8,7,0,7,1,0
15,B,Sym,1,1_11,229499,253277,23778,0.3963,A,1,10,29,12,1,1,1,0,1,0,0
15,A,Sym,1,1_12,253453,260907,7454,0.12423333333333333,B,0,5,3,2,0,0,0,0,0,0,0
15,B,Sym,1,1_12,253453,260907,7454,0.12423333333333333,B,0,5,17,7,0,1,1,0,1,0,0
15,A,Sym,1,1_13,261093,281275,20182,0.33636666666666665,A,1,8,42,18,1,6,6,0,6,0,1
15,B,Sym,1,1_13,261093,281275,20182,0.33636666666666665,A,1,8,21,7,1,1,1,0,1,0,0
15,A,Sym,1,1_14,281461,292285,10824,0.1804,B,1,13,4,3,0,0,0,0,0,0,0
15,B,Sym,1,1_14,281461,292285,10824,0.1804,B,1,13,32,15,0,3,3,0,3,0,0
15,A,Sym,1,1_15,292470,303841,11371,0.18951666666666667,A,1,6,33,15,0,5,5,0,5,0,0
15,B,Sym,1,1_15,292470,303841,11371,0.18951666666666667,A,1,6,9,2,1,1,1,0,1,0,0
15,A,Sym,1,1_16,304030,334923,30893,0.5148833333333334,B,1,15,13,2,0,1,1,0,1,0,1
15,B,Sym,1,1_16,304030,334923,30893,0.5148833333333334,B,1,15,85,38,1,11,8,2,10,1,1
15,A,Sym,2,2_1,335107,344798,9691,0.16151666666666667,A,1,3,15,7,1,3,3,0,3,0,1
15,B,Sym,2,2_1,335107,344798,9691,0.16151666666666667,A,1,3,6,1,0,1,0,0,0,1,0
15,A,Sym,2,2_2,344983,355857,10874,0.18123333333333333,B,1,6,16,8,0,0,0,0,0,0,0
15,B,Sym,2,2_2,344983,355857,10874,0.18123333333333333,B,1,6,10,5,0,0,0,0,0,0,0
15,A,Sym,2,2_3,356042,533606,177564,2.9594,A,1,5,320,138,4,38,34,1,35,3,3
15,B,Sym,2,2_3,356042,533606,177564,2.9594,A,1,5,176,67,5,7,5,1,6,1,3
15,A,Sym,2,2_4,533797,544791,10994,0.18323333333333333,B,1,10,16,5,0,0,0,0,0,0,0
15,B,Sym,2,2_4,533797,544791,10994,0.18323333333333333,B,1,10,17,6,0,1,1,0,1,0,0
15,A,Sym,2,2_5,544974,567690,22716,0.3786,A,1,9,44,16,0,6,6,0,6,0,3
15,B,Sym,2,2_5,544974,567690,22716,0.3786,A,1,9,22,8,1,2,1,1,2,0,1
15,A,Sym,2,2_6,567877,577317,9440,0.15733333333333333,B,1,4,5,1,0,0,0,0,0,0,0
15,B,Sym,2,2_6,567877,577317,9440,0.15733333333333333,B,1,4,24,11,0,3,1,2,3,0,0
15,A,Sym,2,2_7,577502,589805,12303,0.20505,A,1,1,21,7,0,3,3,0,3,0,2
15,B,Sym,2,2_7,577502,589805,12303,0.20505,A,1,1,12,4,0,0,0,0,0,0,0
15,A,Sym,2,2_8,589980,606884,16904,0.28173333333333334,B,1,8,7,3,0,1,1,0,1,0,1
15,B,Sym,2,2_8,589980,606884,16904,0.28173333333333334,B,1,8,45,18,1,5,5,0,5,0,1
15,A,Sym,2,2_9,607061,617467,10406,0.17343333333333336,A,1,15,17,6,2,2,2,0,2,0,2
15,B,Sym,2,2_9,607061,617467,10406,0.17343333333333336,A,1,15,7,2,1,0,0,0,0,0,0
15,A,Sym,2,2_10,617654,634679,17025,0.28375,B,1,16,15,4,0,1,1,0,1,0,1
15,B,Sym,2,2_10,617654,634679,17025,0.28375,B,1,16,34,14,0,3,3,0,3,0,2
15,A,Sym,2,2_11,634869,641763,6894,0.1149,A,1,13,13,6,0,4,3,0,3,1,2
15,B,Sym,2,2_11,634869,641763,6894,0.1149,A,1,13,4,0,0,0,0,0,0,0,0
15,A,Sym,2,2_12,641958,664663,22705,0.3784166666666666,B,1,12,10,3,1,4,2,0,2,2,2
15,B,Sym,2,2_12,641958,664663,22705,0.3784166666666666,B,1,12,61,24,2,9,7,0,7,2,0
15,A,Sym,2,2_13,664845,672816,7971,0.13285,A,1,7,23,11,1,5,5,0,5,0,1
15,B,Sym,2,2_13,664845,672816,7971,0.13285,A,1,7,2,0,0,0,0,0,0,0,0
15,A,Sym,2,2_14,673002,687272,14270,0.2378333333333333,B,1,2,15,5,0,2,2,0,2,0,1
15,B,Sym,2,2_14,673002,687272,14270,0.2378333333333333,B,1,2,26,9,1,3,3,0,3,0,1
15,A,Sym,2,2_15,687464,696427,8963,0.1493833333333333,A,1,11,24,10,1,4,4,0,4,0,2
15,B,Sym,2,2_15,687464,696427,8963,0.1493833333333333,A,1,11,2,0,0,0,0,0,0,0,0
15,A,Sym,2,2_16,696606,705772,9166,0.15276666666666666,B,1,14,9,4,1,0,0,0,0,0,0
15,B,Sym,2,2_16,696606,705772,9166,0.15276666666666666,B,1,14,17,6,1,1,0,0,0,1,0
15,A,Sym,3,3_1,705947,719612,13665,0.22774999999999998,A,1,16,27,11,0,6,6,0,6,0,1
15,B,Sym,3,3_1,705947,719612,13665,0.22774999999999998,A,1,16,4,0,0,0,0,0,0,0,0
15,A,Sym,3,3_2,719793,724166,4373,0.07288333333333334,B,1,13,2,1,0,0,0,0,0,0,0
15,B,Sym,3,3_2,719793,724166,4373,0.07288333333333334,B,1,13,6,3,1,1,0,0,0,1,0
15,A,Sym,3,3_3,724347,737256,12909,0.21515,A,1,8,27,11,2,5,5,0,5,0,2
15,B,Sym,3,3_3,724347,737256,12909,0.21515,A,1,8,6,1,0,0,0,0,0,0,0
15,A,Sym,3,3_4,737425,778437,41012,0.6835333333333333,B,1,5,38,17,1,0,0,0,0,0,0
15,B,Sym,3,3_4,737425,778437,41012,0.6835333333333333,B,1,5,73,32,5,8,7,0,7,1,5
15,A,Sym,3,3_5,778611,786620,8009,0.13348333333333334,A,1,6,11,3,1,3,3,0,3,0,0
15,B,Sym,3,3_5,778611,786620,8009,0.13348333333333334,A,1,6,7,2,0,0,0,0,0,0,0
15,A,Sym,3,3_6,786801,804522,17721,0.29535,B,1,11,7,2,0,0,0,0,0,0,0
15,B,Sym,3,3_6,786801,804522,17721,0.29535,B,1,11,46,18,1,6,5,0,5,1,2
15,A,Sym,3,3_7,804700,810346,5646,0.0941,A,1,10,7,2,1,2,2,0,2,0,1
15,B,Sym,3,3_7,804700,810346,5646,0.0941,A,1,10,2,0,0,0,0,0,0,0,0
15,A,Sym,3,3_8,810522,817292,6770,0.11283333333333333,B,1,1,3,2,0,0,0,0,0,0,0
15,B,Sym,3,3_8,810522,817292,6770,0.11283333333333333,B,1,1,13,6,2,1,1,0,1,0,1
15,A,Sym,3,3_9,817478,830392,12914,0.21523333333333333,A,1,4,26,11,0,4,4,0,4,0,1
15,B,Sym,3,3_9,817478,830392,12914,0.21523333333333333,A,1,4,9,3,0,0,0,0,0,0,0
15,A,Sym,3,3_10,830573,841595,11022,0.1837,B,1,15,12,2,1,2,2,0,2,0,1
15,B,Sym,3,3_10,830573,841595,11022,0.1837,B,1,15,22,10,1,3,1,0,1,2,1
15,A,Sym,3,3_11,841766,850708,8942,0.14903333333333332,A,1,2,16,6,1,3,3,0,3,0,1
15,B,Sym,3,3_11,841766,850708,8942,0.14903333333333332,A,1,2,2,0,0,0,0,0,0,0,0
15,A,Sym,3,3_12,850890,858218,7328,0.12213333333333334,B,1,7,6,1,0,1,1,0,1,0,0
15,B,Sym,3,3_12,850890,858218,7328,0.12213333333333334,B,1,7,13,4,1,1,1,0,1,0,1
15,A,Sym,3,3_13,858397,867079,8682,0.1447,A,1,12,14,4,2,3,3,0,3,0,0
15,B,Sym,3,3_13,858397,867079,8682,0.1447,A,1,12,9,1,0,0,0,0,0,0,0
15,A,Sym,3,3_14,867254,887456,20202,0.33670000000000005,B,1,9,5,0,0,0,0,0,0,0,0
15,B,Sym,3,3_14,867254,887456,20202,0.33670000000000005,B,1,9,49,24,1,6,5,1,6,0,3
15,A,Sym,3,3_15,887639,898814,11175,0.18625,A,1,14,10,3,1,1,1,0,1,0,0
15,B,Sym,3,3_15,887639,898814,11175,0.18625,A,1,14,8,2,0,0,0,0,0,0,0
15,A,Sym,3,3_16,898999,904168,5169,0.08614999999999999,B,1,3,5,0,0,0,0,0,0,0,0
15,B,Sym,3,3_16,898999,904168,5169,0.08614999999999999,B,1,3,8,3,0,0,0,0,0,0,0
15,A,Sym,4,4_1,904353,922766,18413,0.30688333333333334,A,1,5,34,15,3,4,4,0,4,0,3
15,B,Sym,4,4_1,904353,922766,18413,0.30688333333333334,A,1,5,10,5,0,0,0,0,0,0,0
15,A,Sym,4,4_2,922936,926982,4046.0000000000005,0.06743333333333333,B,1,12,1,1,0,0,0,0,0,0,0
15,B,Sym,4,4_2,922936,926982,4046.0000000000005,0.06743333333333333,B,1,12,4,1,1,0,0,0,0,0,0
15,A,Sym,4,4_3,927157,935861,8704,0.14506666666666668,A,0,9,11,4,2,2,2,0,2,0,1
15,B,Sym,4,4_3,927157,935861,8704,0.14506666666666668,A,0,9,12,3,0,0,0,0,0,0,0
15,A,Sym,4,4_4,936031,943848,7817,0.13028333333333333,B,1,8,4,1,0,0,0,0,0,0,0
15,B,Sym,4,4_4,936031,943848,7817,0.13028333333333333,B,1,8,17,6,1,3,3,0,3,0,3
15,A,Sym,4,4_5,944021,951580,7559,0.12598333333333334,A,1,1,11,4,2,2,2,0,2,0,1
15,B,Sym,4,4_5,944021,951580,7559,0.12598333333333334,A,1,1,2,0,0,0,0,0,0,0,0
15,A,Sym,4,4_6,951745,956203,4458,0.0743,B,1,14,4,1,0,0,0,0,0,0,0
15,B,Sym,4,4_6,951745,956203,4458,0.0743,B,1,14,6,2,1,0,0,0,0,0,0
15,A,Sym,4,4_7,956382,961257,4875,0.08125,A,1,3,5,2,0,0,0,0,0,0,0
15,B,Sym,4,4_7,956382,961257,4875,0.08125,A,1,3,2,0,0,0,0,0,0,0,0
15,A,Sym,4,4_8,961437,990195,28758,0.4793,B,1,16,20,5,0,2,2,0,2,0,2
15,B,Sym,4,4_8,961437,990195,28758,0.4793,B,1,16,63,30,2,7,6,0,6,1,4
15,A,Sym,4,4_9,990362,1002564,12202,0.20336666666666667,A,1,11,26,10,1,4,3,0,3,1,2
15,B,Sym,4,4_9,990362,1002564,12202,0.20336666666666667,A,1,11,8,2,1,1,0,0,0,1,0
15,A,Sym,4,4_10,1002739,1009974,7235,0.12058333333333333,B,1,10,4,1,0,0,0,0,0,0,0
15,B,Sym,4,4_10,1002739,1009974,7235,0.12058333333333333,B,1,10,18,7,1,1,1,0,1,0,0
15,A,Sym,4,4_11,1010146,1015798,5652,0.0942,A,1,15,8,2,1,1,1,0,1,0,0
15,B,Sym,4,4_11,1010146,1015798,5652,0.0942,A,1,15,2,0,0,0,0,0,0,0,0
15,A,Sym,4,4_12,1015967,1021742,5775,0.09625,B,1,6,4,1,0,0,0,0,0,0,0
15,B,Sym,4,4_12,1015967,1021742,5775,0.09625,B,1,6,4,1,1,0,0,0,0,0,0
15,A,Sym,4,4_13,1021923,1026932,5009,0.08348333333333334,A,1,7,4,1,0,1,1,0,1,0,1
15,B,Sym,4,4_13,1021923,1026932,5009,0.08348333333333334,A,1,7,2,0,0,0,0,0,0,0,0
15,A,Sym,4,4_14,1027110,1034271,7161,0.11935,B,1,2,4,1,0,0,0,0,0,0,0
15,B,Sym,4,4_14,1027110,1034271,7161,0.11935,B,1,2,18,7,1,1,1,0,1,0,1
15,A,Sym,4,4_15,1034450,1040522,6072,0.1012,A,1,13,10,5,2,2,2,0,2,0,0
15,B,Sym,4,4_15,1034450,1040522,6072,0.1012,A,1,13,2,0,0,0,0,0,0,0,0
15,A,Sym,4,4_16,1040689,1050317,9628,0.16046666666666667,B,1,4,5,1,0,0,0,0,0,0,0
15,B,Sym,4,4_16,1040689,1050317,9628,0.16046666666666667,B,1,4,22,8,0,2,2,0,2,0,1
15,A,Sym,5,5_1,1050497,1057933,7436,0.12393333333333333,A,1,12,7,3,1,0,0,0,0,0,0
15,B,Sym,5,5_1,1050497,1057933,7436,0.12393333333333333,A,1,12,5,3,0,0,0,0,0,0,0
15,A,Sym,5,5_2,1058104,1094525,36421,0.6070166666666666,B,1,9,26,6,0,1,1,0,1,0,0
15,B,Sym,5,5_2,1058104,1094525,36421,0.6070166666666666,B,1,9,84,35,2,8,8,0,8,0,1
15,A,Sym,5,5_3,1094703,1102156,7453,0.12421666666666667,A,1,14,2,1,1,1,1,0,1,0,0
15,B,Sym,5,5_3,1094703,1102156,7453,0.12421666666666667,A,1,14,12,4,1,0,0,0,0,0,0
15,A,Sym,5,5_4,1102326,1107553,5227,0.08711666666666668,B,1,7,4,1,0,0,0,0,0,0,0
15,B,Sym,5,5_4,1102326,1107553,5227,0.08711666666666668,B,1,7,2,1,0,0,0,0,0,0,0
15,A,Sym,5,5_5,1107731,1115569,7838,0.13063333333333332,A,1,2,12,7,0,3,2,0,2,1,1
15,B,Sym,5,5_5,1107731,1115569,7838,0.13063333333333332,A,1,2,9,3,0,0,0,0,0,0,0
15,A,Sym,5,5_6,1115738,1122298,6560,0.10933333333333332,B,1,5,4,1,0,0,0,0,0,0,0
15,B,Sym,5,5_6,1115738,1122298,6560,0.10933333333333332,B,1,5,9,4,2,0,0,0,0,0,0
15,A,Sym,5,5_7,1122477,1128105,5628,0.09380000000000001,A,1,6,5,2,1,1,1,0,1,0,0
15,B,Sym,5,5_7,1122477,1128105,5628,0.09380000000000001,A,1,6,3,1,1,0,0,0,0,0,0
15,A,Sym,5,5_8,1128282,1132552,4270,0.07116666666666666,B,1,3,2,1,0,0,0,0,0,0,0
15,B,Sym,5,5_8,1128282,1132552,4270,0.07116666666666666,B,1,3,6,3,0,0,0,0,0,0,0
15,A,Sym,5,5_9,1132719,1140679,7960,0.13266666666666665,A,1,8,20,7,0,4,3,0,3,1,3
15,B,Sym,5,5_9,1132719,1140679,7960,0.13266666666666665,A,1,8,2,0,0,0,0,0,0,0,0
15,A,Sym,5,5_10,1140860,1150471,9611,0.16018333333333334,B,1,15,7,3,0,0,0,0,0,0,0
15,B,Sym,5,5_10,1140860,1150471,9611,0.16018333333333334,B,1,15,7,2,1,1,1,0,1,0,0
15,A,Sym,5,5_11,1150651,1157933,7282,0.12136666666666666,A,1,10,5,2,1,3,3,0,3,0,0
15,B,Sym,5,5_11,1150651,1157933,7282,0.12136666666666666,A,1,10,6,1,0,0,0,0,0,0,0
15,A,Sym,5,5_12,1158108,1161581,3473,0.05788333333333333,B,1,13,2,0,0,0,0,0,0,0,0
15,B,Sym,5,5_12,1158108,1161581,3473,0.05788333333333333,B,1,13,2,2,1,0,0,0,0,0,0
15,A,Sym,5,5_13,1161761,1169532,7771,0.12951666666666667,A,1,16,17,6,0,3,3,0,3,0,0
15,B,Sym,5,5_13,1161761,1169532,7771,0.12951666666666667,A,1,16,2,0,0,0,0,0,0,0,0
15,A,Sym,5,5_14,1169701,1177241,7540,0.12566666666666668,B,1,1,4,1,0,0,0,0,0,0,0
15,B,Sym,5,5_14,1169701,1177241,7540,0.12566666666666668,B,1,1,8,3,1,1,1,0,1,0,1
15,A,Sym,5,5_15,1177408,1188976,11568,0.1928,A,1,4,28,9,2,4,4,0,4,0,2
15,B,Sym,5,5_15,1177408,1188976,11568,0.1928,A,1,4,4,0,0,0,0,0,0,0,0
15,A,Sym,5,5_16,1189152,1196826,7674,0.1279,B,1,11,4,1,0,0,0,0,0,0,0
15,B,Sym,5,5_16,1189152,1196826,7674,0.1279,B,1,11,11,3,0,2,1,0,1,1,1
15,A,Sym,6,6_1,1196992,1204519,7527,0.12545,A,1,15,2,1,1,0,0,0,0,0,0
15,B,Sym,6,6_1,1196992,1204519,7527,0.12545,A,1,15,4,0,0,0,0,0,0,0,0
15,A,Sym,6,6_2,1204699,1211513,6814,0.11356666666666666,B,1,10,4,1,0,0,0,0,0,0,0
15,B,Sym,6,6_2,1204699,1211513,6814,0.11356666666666666,B,1,10,2,1,1,0,0,0,0,0,0
15,A,Sym,6,6_3,1211688,1215481,3793,0.06321666666666667,A,1,13,2,2,1,0,0,0,0,0,0
15,B,Sym,6,6_3,1211688,1215481,3793,0.06321666666666667,A,1,13,2,0,0,0,0,0,0,0,0
15,A,Sym,6,6_4,1215658,1222791,7133,0.11888333333333333,B,1,4,4,1,0,0,0,0,0,0,0
15,B,Sym,6,6_4,1215658,1222791,7133,0.11888333333333333,B,1,4,16,7,0,3,1,1,2,1,1
15,A,Sym,6,6_5,1222964,1236522,13558,0.22596666666666668,A,1,9,25,7,1,4,4,0,4,0,3
15,B,Sym,6,6_5,1222964,1236522,13558,0.22596666666666668,A,1,9,3,0,0,0,0,0,0,0,0
15,A,Sym,6,6_6,1236693,1242308,5615,0.09358333333333334,B,1,2,4,1,0,0,0,0,0,0,0
15,B,Sym,6,6_6,1236693,1242308,5615,0.09358333333333334,B,1,2,12,6,2,1,1,0,1,0,1
15,A,Sym,6,6_7,1242481,1246777,4296,0.07160000000000001,A,1,3,3,2,0,1,1,0,1,0,0
15,B,Sym,6,6_7,1242481,1246777,4296,0.07160000000000001,A,1,3,2,0,0,0,0,0,0,0,0
15,A,Sym,6,6_8,1246952,1251534,4582,0.07636666666666667,B,1,12,3,1,0,0,0,0,0,0,0
15,B,Sym,6,6_8,1246952,1251534,4582,0.07636666666666667,B,1,12,6,3,1,0,0,0,0,0,0
15,A,Sym,6,6_9,1251706,1257786,6080,0.10133333333333333,A,1,5,4,1,1,0,0,0,0,0,0
15,B,Sym,6,6_9,1251706,1257786,6080,0.10133333333333333,A,1,5,6,3,0,0,0,0,0,0,0
15,A,Sym,6,6_10,1257962,1266030,8068,0.13446666666666665,B,1,8,9,1,0,0,0,0,0,0,0
15,B,Sym,6,6_10,1257962,1266030,8068,0.13446666666666665,B,1,8,13,4,0,1,1,0,1,0,1
15,A,Sym,6,6_11,1266202,1273653,7451,0.12418333333333333,A,1,7,3,2,1,1,1,0,1,0,0
15,B,Sym,6,6_11,1266202,1273653,7451,0.12418333333333333,A,1,7,4,0,0,0,0,0,0,0,0
15,A,Sym,6,6_12,1273825,1278590,4765,0.07941666666666666,B,1,16,4,1,0,0,0,0,0,0,0
15,B,Sym,6,6_12,1273825,1278590,4765,0.07941666666666666,B,1,16,2,1,1,0,0,0,0,0,0
15,A,Sym,6,6_13,1278763,1285354,6591,0.10985,A,1,11,2,1,1,0,0,0,0,0,0
15,B,Sym,6,6_13,1278763,1285354,6591,0.10985,A,1,11,2,0,0,0,0,0,0,0,0
15,A,Sym,6,6_14,1285536,1292842,7306,0.12176666666666666,B,1,6,3,1,0,0,0,0,0,0,0
15,B,Sym,6,6_14,1285536,1292842,7306,0.12176666666666666,B,1,6,2,1,0,0,0,0,0,0,0
15,A,Sym,6,6_15,1293009,1300400,7391,0.12318333333333334,A,1,1,5,2,0,1,1,0,1,0,0
15,B,Sym,6,6_15,1293009,1300400,7391,0.12318333333333334,A,1,1,5,1,0,0,0,0,0,0,0
15,A,Sym,6,6_16,1300582,1305016,4434,0.07390000000000001,B,1,14,4,1,0,0,0,0,0,0,0
15,B,Sym,6,6_16,1300582,1305016,4434,0.07390000000000001,B,1,14,1,1,0,0,0,0,0,0,0
