round,trial,director,target,correct_answer,total_duration_seconds,pair,start_time_final,end_time_final
5,5_16,A,7,4,4.288,037,1379534,1383822
6,6_1,B,13,G,4.448,037,1383988,1388436
6,6_2,A,2,9,5.692,037,1388609,1394301
6,6_3,B,11,D,19.238,037,1394481,1413719
6,6_4,A,16,14,5.715,037,1413898,1419613
6,6_5,B,15,F,7.215,037,1419786,1427001
6,6_6,A,10,1,5.745,037,1427176,1432921
6,6_7,B,3,J,3.519,037,1433098,1436617
6,6_8,A,8,2,7.642,037,1436784,1444426
6,6_9,B,7,B,4.613,037,1444608,1449221
6,6_10,A,6,11,9.037,037,1449395,1458432
6,6_11,B,1,N,8.408,037,1458603,1467011
6,6_12,A,14,13,3.962,037,1467194,1471156
6,6_13,B,5,L,8.416,037,1471331,1479747
6,6_14,A,12,3,3.756,037,1479922,1483678
6,6_15,B,9,E,7.876,037,1483859,1491735
6,6_16,A,4,15,4.579,037,1491916,1496495
1,1_1,B,2,H,47.539,038,1000,48539
1,1_2,A,9,11,35.998,038,48741,84739
1,1_3,B,10,K,43.327,038,84923,128250
1,1_4,A,15,16,71.722,038,128444,200166
1,1_5,B,4,A,24.399,038,200357,224756
1,1_6,A,13,7,26.829,038,224945,251774
1,1_7,B,6,G,33.137,038,251968,285105
1,1_8,A,5,6,42.883,038,285298,328181
1,1_9,B,8,N,51.473,038,328368,379841
1,1_10,A,3,4,29.457,038,380030,409487
1,1_11,B,16,D,37.48,038,409673,447153
1,1_12,A,7,15,32.428,038,447339,479767
1,1_13,B,12,I,34.346,038,479950,514296
1,1_14,A,11,1,22.498,038,514481,536979
1,1_15,B,14,J,43.707,038,537167,580874
1,1_16,A,1,14,30.382,038,581055,611437
2,2_1,B,9,F,29.392,038,611615,641007
2,2_2,A,16,9,14.433,038,641191,655624
2,2_3,B,13,I,9.734,038,655820,665554
2,2_4,A,14,8,16.803,038,665746,682549
2,2_5,B,11,D,24.762,038,682744,707506
2,2_6,A,6,7,8.452,038,707699,716151
2,2_7,B,7,A,35.333,038,716340,751673
2,2_8,A,2,5,9.527,038,751854,761381
2,2_9,B,15,E,18.488,038,761563,780051
2,2_10,A,4,15,10.594,038,780245,790839
2,2_11,B,5,O,29.334,038,791022,820356
2,2_12,A,12,11,15.558,038,820547,836105
2,2_13,B,3,K,11.323,038,836294,847617
2,2_14,A,8,14,18.713,038,847804,866517
2,2_15,B,1,J,28.168,038,866704,894872
2,2_16,A,10,1,12.985,038,895062,908047
3,3_1,B,8,A,31.789,038,908240,940029
3,3_2,A,13,12,6.258,038,940218,946476
3,3_3,B,16,P,20,038,946657,966657
3,3_4,A,7,14,11.941,038,966841,978782
3,3_5,B,2,J,11.038,038,978969,990007
3,3_6,A,9,16,13.321,038,990195,1003516
3,3_7,B,14,N,15.927,038,1003707,1019634
3,3_8,A,5,10,10.391,038,1019821,1030212
3,3_9,B,6,K,6.347,038,1030397,1036744
3,3_10,A,11,11,11.032,038,1036936,1047968
3,3_11,B,4,F,7.25,038,1048162,1055412
3,3_12,A,15,7,9.119,038,1055602,1064721
3,3_13,B,10,E,8.096,038,1064910,1073006
3,3_14,A,3,6,6.56,038,1073201,1079761
3,3_15,B,12,G,13.219,038,1079957,1093176
3,3_16,A,1,15,14.611,038,1093368,1107979
4,4_1,B,11,B,8.265,038,1108165,1116430
4,4_2,A,2,5,6.484,038,1116622,1123106
4,4_3,B,15,K,8.705,038,1123294,1131999
4,4_4,A,14,6,8.735,038,1132186,1140921
4,4_5,B,3,E,5.537,038,1141110,1146647
4,4_6,A,6,14,7.275,038,1146832,1154107
4,4_7,B,13,G,4.049,038,1154288,1158337
4,4_8,A,4,15,6.312,038,1158525,1164837
4,4_9,B,1,H,10.934,038,1165031,1175965
4,4_10,A,10,3,6.221,038,1176157,1182378
4,4_11,B,7,O,9.251,038,1182563,1191814
4,4_12,A,16,7,8.462,038,1192004,1200466
4,4_13,B,5,A,11.841,038,1200645,1212486
4,4_14,A,8,1,8.379,038,1212672,1221051
4,4_15,B,9,J,11.672,038,1221230,1232902
4,4_16,A,12,11,7.578,038,1233090,1240668
5,5_1,B,14,F,10.753,038,1240847,1251600
5,5_2,A,9,13,7.932,038,1251790,1259722
5,5_3,B,16,C,8.408,038,1259914,1268322
5,5_4,A,13,9,6.374,038,1268504,1274878
5,5_5,B,8,G,8.005,038,1275060,1283065
5,5_6,A,5,5,9.209,038,1283251,1292460
5,5_7,B,6,O,5.289,038,1292642,1297931
5,5_8,A,1,4,6.896,038,1298113,1305009
5,5_9,B,10,N,7.149,038,1305203,1312352
5,5_10,A,3,2,5.187,038,1312543,1317730
5,5_11,B,2,E,5.79,038,1317914,1323704
5,5_12,A,15,15,7.189,038,1323886,1331075
5,5_13,B,4,D,5.521,038,1331259,1336780
5,5_14,A,11,10,8.474,038,1336964,1345438
5,5_15,B,12,M,7.051,038,1345622,1352673
5,5_16,A,7,7,10.523,038,1352861,1363384
6,6_1,B,13,O,5.447,038,1363570,1369017
6,6_2,A,2,11,5.938,038,1369209,1375147
6,6_3,B,11,L,6.618,038,1375331,1381949
6,6_4,A,16,15,9.32,038,1382137,1391457
6,6_5,B,15,E,5.85,038,1391645,1397495
6,6_6,A,10,16,5.707,038,1397684,1403391
6,6_7,B,3,M,4.685,038,1403572,1408257
6,6_8,A,8,2,5.714,038,1408443,1414157
6,6_9,B,7,H,7.694,038,1414348,1422042
6,6_10,A,6,6,4.538,038,1422222,1426760
6,6_11,B,1,J,6.9,038,1426942,1433842
6,6_12,A,14,1,8.698,038,1434032,1442730
6,6_13,B,5,P,7.714,038,1442923,1450637
6,6_14,A,12,13,5.725,038,1450830,1456555
6,6_15,B,9,A,8.66,038,1456735,1465395
6,6_16,A,4,7,6.002,038,1465576,1471578
1,1_1,A,4,16,60.941,039,1000,61941
1,1_2,B,15,O,35.91,039,62136,98046
1,1_3,A,10,13,24.392,039,98235,122627
1,1_4,B,5,F,34.731,039,122823,157554
1,1_5,A,2,1,37.852,039,157736,195588
1,1_6,B,13,K,29.132,039,195770,224902
1,1_7,A,8,12,63.072,039,225079,288151
1,1_8,B,7,N,52.413,039,288334,340747
1,1_9,A,6,6,82.798,039,340930,423728
1,1_10,B,1,L,77.635,039,423902,501537
1,1_11,A,14,8,20.223,039,501720,521943
1,1_12,B,11,E,20.863,039,522121,542984
1,1_13,A,12,4,18.554,039,543156,561710
1,1_14,B,9,H,33.69,039,561889,595579
1,1_15,A,16,10,55.151,039,595752,650903
1,1_16,B,3,P,43.798,039,651084,694882
2,2_1,A,13,8,10.862,039,695055,705917
2,2_2,B,6,I,45.143,039,706098,751241
2,2_3,A,3,16,11.816,039,751421,763237
2,2_4,B,4,C,29.897,039,763415,793312
2,2_5,A,1,15,32.395,039,793491,825886
2,2_6,B,2,E,23.615,039,826070,849685
2,2_7,A,11,13,21.318,039,849857,871175
2,2_8,B,16,J,32.464,039,871343,903807
2,2_9,A,7,5,7.109,039,903988,911097
2,2_10,B,10,M,11.006,039,911277,922283
2,2_11,A,9,1,19.516,039,922454,941970
2,2_12,B,12,P,10.842,039,942138,952980
2,2_13,A,15,4,14.035,039,953147,967182
2,2_14,B,8,H,15.891,039,967360,983251
2,2_15,A,5,6,16.954,039,983424,1000378
2,2_16,B,14,G,12.939,039,1000555,1013494
3,3_1,A,8,1,14.29,039,1013667,1027957
3,3_2,B,9,E,31.824,039,1028129,1059953
3,3_3,A,2,7,7.064,039,1060124,1067188
3,3_4,B,13,M,7.393,039,1067364,1074757
3,3_5,A,12,11,6.28,039,1074937,1081217
3,3_6,B,15,J,9.373,039,1081393,1090766
3,3_7,A,4,5,7.541,039,1090934,1098475
3,3_8,B,1,K,6.983,039,1098658,1105641
3,3_9,A,16,16,10.928,039,1105814,1116742
3,3_10,B,11,H,17.369,039,1116924,1134293
3,3_11,A,6,2,12.09,039,1134472,1146562
3,3_12,B,3,N,28.379,039,1146733,1175112
3,3_13,A,10,8,5.285,039,1175291,1180576
3,3_14,B,7,C,15.731,039,1180746,1196477
3,3_15,A,14,15,9.705,039,1196660,1206365
3,3_16,B,5,A,11.41,039,1206535,1217945
4,4_1,A,3,2,7.512,039,1218112,1225624
4,4_2,B,4,F,5.45,039,1225802,1231252
4,4_3,A,7,6,6.571,039,1231423,1237994
4,4_4,B,10,K,6.649,039,1238163,1244812
4,4_5,A,5,7,6.686,039,1244985,1251671
4,4_6,B,8,M,13.435,039,1251841,1265276
4,4_7,A,1,5,9.592,039,1265453,1275045
4,4_8,B,2,A,5.371,039,1275228,1280599
4,4_9,A,13,15,6.355,039,1280766,1287121
4,4_10,B,14,J,12.668,039,1287289,1299957
4,4_11,A,9,10,11.709,039,1300133,1311842
4,4_12,B,12,O,6.383,039,1312010,1318393
4,4_13,A,11,13,10.154,039,1318566,1328720
4,4_14,B,16,I,21.933,039,1328892,1350825
4,4_15,A,15,11,9.258,039,1350994,1360252
4,4_16,B,6,N,8.642,039,1360419,1369061
5,5_1,A,2,9,7.019,039,1369227,1376246
5,5_2,B,15,B,11.584,039,1376417,1388001
5,5_3,A,12,14,5.844,039,1388177,1394021
5,5_4,B,7,N,7.314,039,1394199,1401513
5,5_5,A,4,5,4.774,039,1401689,1406463
5,5_6,B,1,P,7.001,039,1406643,1413644
5,5_7,A,6,8,10.033,039,1413816,1423849
5,5_8,B,13,J,6.839,039,1424025,1430864
5,5_9,A,14,1,8.947,039,1431031,1439978
5,5_10,B,3,G,9.869,039,1440156,1450025
5,5_11,A,8,7,11.484,039,1450198,1461682
5,5_12,B,11,F,30.227,039,1461858,1492085
5,5_13,A,16,6,10.552,039,1492268,1502820
5,5_14,B,9,M,12.107,039,1502994,1515101
5,5_15,A,10,12,4.031,039,1515271,1519302
5,5_16,B,5,E,12.232,039,1519475,1531707
6,6_1,A,15,5,6.956,039,1531886,1538842
6,6_2,B,14,D,10.129,039,1539025,1549154
6,6_3,A,5,10,5.529,039,1549334,1554863
6,6_4,B,12,E,6.983,039,1555039,1562022
6,6_5,A,1,9,4.43,039,1562195,1566625
6,6_6,B,6,N,6.931,039,1566799,1573730
6,6_7,A,11,4,9.025,039,1573906,1582931
6,6_8,B,4,O,5.536,039,1583114,1588650
6,6_9,A,9,7,16.777,039,1588819,1605596
6,6_10,B,8,K,12.724,039,1605767,1618491
6,6_11,A,7,2,4.383,039,1618661,1623044
6,6_12,B,2,M,6.088,039,1623215,1629303
6,6_13,A,13,1,4.829,039,1629471,1634300
6,6_14,B,16,H,11.933,039,1634475,1646408
6,6_15,A,3,3,5.943,039,1646586,1652529
6,6_16,B,10,P,7.864,039,1652708,1660572
1,1_1,A,4,6,41.715,040,1000,42715
1,1_2,B,15,H,35.977,040,42920,78897
1,1_3,A,10,10,121.475,040,79101,200576
1,1_4,B,5,C,41.047,040,200774,241821
1,1_5,A,2,14,28.997,040,242010,271007
1,1_6,B,13,G,7.448,040,271185,278633
1,1_7,A,8,1,28.531,040,278825,307356
1,1_8,B,7,F,15.517,040,307550,323067
1,1_9,A,6,11,29.696,040,323247,352943
1,1_10,B,1,D,20.274,040,353123,373397
1,1_11,A,14,4,18.523,040,373591,392114
1,1_12,B,11,J,22.707,040,392308,415015
1,1_13,A,12,7,24.341,040,415211,439552
1,1_14,B,9,M,26.797,040,439732,466529
1,1_15,A,16,16,16.492,040,466706,483198
1,1_16,B,3,K,11.987,040,483370,495357
2,2_1,A,13,9,23.453,040,495531,518984
2,2_2,B,6,E,15.662,040,519151,534813
2,2_3,A,3,11,9.366,040,534982,544348
2,2_4,B,4,G,16.332,040,544524,560856
2,2_5,A,1,5,8.214,040,561038,569252
2,2_6,B,2,H,13.2,040,569429,582629
2,2_7,A,11,14,12.949,040,582807,595756
2,2_8,B,16,A,19.88,040,595935,615815
2,2_9,A,7,4,8.74,040,616002,624742
2,2_10,B,10,B,8.042,040,624927,632969
2,2_11,A,9,13,11.797,040,633151,644948
2,2_12,B,12,I,23.167,040,645128,668295
2,2_13,A,15,2,9.782,040,668482,678264
2,2_14,B,8,O,13.828,040,678440,692268
2,2_15,A,5,3,17.576,040,692452,710028
2,2_16,B,14,N,7.939,040,710201,718140
3,3_1,A,8,10,10.809,040,718325,729134
3,3_2,B,9,J,23.161,040,729318,752479
3,3_3,A,2,4,5.331,040,752655,757986
3,3_4,B,13,P,5.748,040,758160,763908
3,3_5,A,12,2,8.413,040,764082,772495
3,3_6,B,15,F,9.437,040,772672,782109
3,3_7,A,4,5,6.669,040,782281,788950
3,3_8,B,1,E,8.5,040,789120,797620
3,3_9,A,16,14,12.314,040,797794,810108
3,3_10,B,11,D,14.351,040,810288,824639
3,3_11,A,6,7,7.347,040,824818,832165
3,3_12,B,3,M,7.125,040,832341,839466
3,3_13,A,10,15,5.817,040,839647,845464
3,3_14,B,7,G,5.623,040,845636,851259
3,3_15,A,14,8,10.057,040,851441,861498
3,3_16,B,5,I,12.406,040,861683,874089
4,4_1,A,3,5,5.072,040,874278,879350
4,4_2,B,4,K,6.935,040,879532,886467
4,4_3,A,7,12,9.023,040,886655,895678
4,4_4,B,10,A,4.442,040,895863,900305
4,4_5,A,5,9,4.582,040,900484,905066
4,4_6,B,8,H,10.628,040,905255,915883
4,4_7,A,1,8,9.998,040,916064,926062
4,4_8,B,2,C,5.735,040,926239,931974
4,4_9,A,13,13,5.07,040,932161,937231
4,4_10,B,14,O,6.666,040,937416,944082
4,4_11,A,9,2,5.229,040,944272,949501
4,4_12,B,12,G,12.06,040,949677,961737
4,4_13,A,11,4,10.213,040,961921,972134
4,4_14,B,16,B,7.534,040,972313,979847
4,4_15,A,15,10,6.244,040,980036,986280
4,4_16,B,6,N,5.932,040,986459,992391
5,5_1,A,2,2,6.955,040,992581,999536
5,5_2,B,15,N,8.842,040,999720,1008562
5,5_3,A,12,13,7.841,040,1008745,1016586
5,5_4,B,7,I,6.633,040,1016768,1023401
5,5_5,A,4,6,3.393,040,1023574,1026967
5,5_6,B,1,O,10.622,040,1027144,1037766
5,5_7,A,6,1,4.106,040,1037953,1042059
5,5_8,B,13,J,5.057,040,1042241,1047298
5,5_9,A,14,14,5.985,040,1047478,1053463
5,5_10,B,3,F,6.951,040,1053650,1060601
5,5_11,A,8,10,8.864,040,1060773,1069637
5,5_12,B,11,G,15.864,040,1069815,1085679
5,5_13,A,16,4,7.684,040,1085862,1093546
5,5_14,B,9,A,10.776,040,1093719,1104495
5,5_15,A,10,16,7.386,040,1104678,1112064
5,5_16,B,5,M,8.561,040,1112235,1120796
6,6_1,A,15,3,8.873,040,1120976,1129849
6,6_2,B,14,I,5.674,040,1130017,1135691
6,6_3,A,5,12,4.842,040,1135872,1140714
6,6_4,B,12,B,5.507,040,1140893,1146400
6,6_5,A,1,4,6.874,040,1146581,1153455
6,6_6,B,6,P,6.252,040,1153638,1159890
6,6_7,A,11,11,6.533,040,1160060,1166593
6,6_8,B,4,O,9.037,040,1166766,1175803
6,6_9,A,9,8,6.214,040,1175974,1182188
6,6_10,B,8,D,6.964,040,1182363,1189327
6,6_11,A,7,6,5.254,040,1189502,1194756
6,6_12,B,2,A,4.468,040,1194924,1199392
6,6_13,A,13,16,4.059,040,1199561,1203620
6,6_14,B,16,M,7.831,040,1203798,1211629
6,6_15,A,3,2,2.802,040,1211805,1214607
6,6_16,B,10,F,4.449,040,1214774,1219223
1,1_1,A,4,8,39.985,041,1000,40985
1,1_2,B,15,D,28.19,041,41185,69375
1,1_3,A,10,13,29.501,041,69560,99061
1,1_4,B,5,M,136.787,041,99253,236040
1,1_5,A,2,6,29.444,041,236222,265666
1,1_6,B,13,L,12.473,041,265848,278321
1,1_7,A,8,15,31.872,041,278509,310381
1,1_8,B,7,P,17.463,041,310570,328033
1,1_9,A,6,9,24.451,041,328219,352670
1,1_10,B,1,A,21.529,041,352857,374386
1,1_11,A,14,14,30.085,041,374576,404661
1,1_12,B,11,H,20.409,041,404835,425244
1,1_13,A,12,4,17.064,041,425420,442484
1,1_14,B,9,I,19.28,041,442668,461948
1,1_15,A,16,10,21.206,041,462135,483341
1,1_16,B,3,F,14.454,041,483520,497974
2,2_1,A,13,9,11.883,041,498150,510033
2,2_2,B,6,F,17.305,041,510210,527515
2,2_3,A,3,2,9.446,041,527692,537138
2,2_4,B,4,E,12.849,041,537317,550166
2,2_5,A,1,7,11.269,041,550345,561614
2,2_6,B,2,D,10.719,041,561789,572508
2,2_7,A,11,1,15.602,041,572681,588283
2,2_8,B,16,M,16.321,041,588462,604783
2,2_9,A,7,16,12.752,041,604959,617711
2,2_10,B,10,I,19.995,041,617887,637882
2,2_11,A,9,6,22.114,041,638055,660169
2,2_12,B,12,L,13.816,041,660341,674157
2,2_13,A,15,15,12.094,041,674337,686431
2,2_14,B,8,H,13.131,041,686614,699745
2,2_15,A,5,14,16.358,041,699926,716284
2,2_16,B,14,P,9.898,041,716457,726355
3,3_1,A,8,14,11.09,041,726532,737622
3,3_2,B,9,G,19.191,041,737792,756983
3,3_3,A,2,8,7.367,041,757159,764526
3,3_4,B,13,H,5.389,041,764699,770088
3,3_5,A,12,7,9.654,041,770270,779924
3,3_6,B,15,E,7.621,041,780095,787716
3,3_7,A,4,3,11.988,041,787885,799873
3,3_8,B,1,D,8.076,041,800046,808122
3,3_9,A,16,2,14.275,041,808303,822578
3,3_10,B,11,K,13.561,041,822749,836310
3,3_11,A,6,15,8.492,041,836478,844970
3,3_12,B,3,L,7.428,041,845152,852580
3,3_13,A,10,10,10.026,041,852759,862785
3,3_14,B,7,A,7.486,041,862967,870453
3,3_15,A,14,12,8.022,041,870624,878646
3,3_16,B,5,J,8.15,041,878815,886965
4,4_1,A,3,6,7.874,041,887139,895013
4,4_2,B,4,N,10.529,041,895196,905725
4,4_3,A,7,11,5.019,041,905905,910924
4,4_4,B,10,B,10.321,041,911093,921414
4,4_5,A,5,2,6.707,041,921585,928292
4,4_6,B,8,P,12.785,041,928458,941243
4,4_7,A,1,15,6.823,041,941419,948242
4,4_8,B,2,E,6.066,041,948409,954475
4,4_9,A,13,9,5.22,041,954647,959867
4,4_10,B,14,C,5.449,041,960035,965484
4,4_11,A,9,10,12.891,041,965657,978548
4,4_12,B,12,K,16.588,041,978718,995306
4,4_13,A,11,3,9.132,041,995483,1004615
4,4_14,B,16,D,10.607,041,1004791,1015398
4,4_15,A,15,16,6.385,041,1015567,1021952
4,4_16,B,6,O,9.318,041,1022123,1031441
5,5_1,A,2,1,6.659,041,1031614,1038273
5,5_2,B,15,M,7.313,041,1038454,1045767
5,5_3,A,12,2,7.624,041,1045943,1053567
5,5_4,B,7,L,8.721,041,1053734,1062455
5,5_5,A,4,3,6.293,041,1062625,1068918
5,5_6,B,1,H,6.961,041,1069097,1076058
5,5_7,A,6,4,9.027,041,1076236,1085263
5,5_8,B,13,K,5.574,041,1085445,1091019
5,5_9,A,14,12,8.718,041,1091200,1099918
5,5_10,B,3,A,6.784,041,1100091,1106875
5,5_11,A,8,14,7.697,041,1107047,1114744
5,5_12,B,11,O,8.005,041,1114920,1122925
5,5_13,A,16,8,9.005,041,1123094,1132099
5,5_14,B,9,B,13.862,041,1132269,1146131
5,5_15,A,10,6,8.31,041,1146298,1154608
5,5_16,B,5,P,5.616,041,1154788,1160404
6,6_1,A,15,13,7.608,041,1160577,1168185
6,6_2,B,14,P,4.452,041,1168367,1172819
6,6_3,A,5,10,5.435,041,1172987,1178422
6,6_4,B,12,N,8.18,041,1178592,1186772
6,6_5,A,1,6,6.138,041,1186950,1193088
6,6_6,B,6,G,4.668,041,1193255,1197923
6,6_7,A,11,15,7.116,041,1198093,1205209
6,6_8,B,4,K,7.487,041,1205382,1212869
6,6_9,A,9,11,7.913,041,1213039,1220952
6,6_10,B,8,L,9.371,041,1221129,1230500
6,6_11,A,7,8,7.17,041,1230671,1237841
6,6_12,B,2,O,6.161,041,1238011,1244172
6,6_13,A,13,1,5.481,041,1244350,1249831
6,6_14,B,16,C,6.31,041,1250004,1256314
6,6_15,A,3,12,5.485,041,1256493,1261978
6,6_16,B,10,D,6.472,041,1262148,1268620
1,1_1,B,4,B,59.579,042,1000,60579
1,1_2,A,15,11,37.831,042,60786,98617
1,1_3,B,10,O,67.65,042,98819,166469
1,1_4,A,5,9,73.257,042,166661,239918
1,1_5,B,2,M,28.891,042,240109,269000
1,1_6,A,13,2,20.296,042,269184,289480
1,1_7,B,8,E,52.971,042,289669,342640
1,1_8,A,7,15,33.86,042,342832,376692
1,1_9,B,6,L,28.286,042,376878,405164
1,1_10,A,1,16,34.842,042,405353,440195
1,1_11,B,14,K,33.289,042,440383,473672
1,1_12,A,11,8,28.873,042,473862,502735
1,1_13,B,12,F,35.787,042,502921,538708
1,1_14,A,9,13,46.541,042,538886,585427
1,1_15,B,16,I,33.178,042,585610,618788
1,1_16,A,3,1,25.045,042,618972,644017
2,2_1,B,13,D,12.763,042,644194,656957
2,2_2,A,6,7,10.208,042,657139,667347
2,2_3,B,3,H,6.361,042,667514,673875
2,2_4,A,4,3,25.805,042,674053,699858
2,2_5,B,1,E,16.978,042,700026,717004
2,2_6,A,2,2,10.854,042,717174,728028
2,2_7,B,11,A,18.199,042,728201,746400
2,2_8,A,16,4,13.949,042,746567,760516
2,2_9,B,7,L,12.127,042,760696,772823
2,2_10,A,10,13,22.153,042,772990,795143
2,2_11,B,9,G,26.45,042,795309,821759
2,2_12,A,12,12,12.191,042,821932,834123
2,2_13,B,15,J,16.691,042,834293,850984
2,2_14,A,8,14,18.959,042,851158,870117
2,2_15,B,5,M,20.198,042,870291,890489
2,2_16,A,14,10,11.337,042,890659,901996
3,3_1,B,8,E,13.5,042,902169,915669
3,3_2,A,9,11,13.324,042,915847,929171
3,3_3,B,2,D,13.876,042,929342,943218
3,3_4,A,13,12,4.855,042,943388,948243
3,3_5,B,12,L,7.018,042,948426,955444
3,3_6,A,15,13,12.235,042,955615,967850
3,3_7,B,4,O,14.688,042,968026,982714
3,3_8,A,1,2,10.592,042,982889,993481
3,3_9,B,16,H,7.916,042,993648,1001564
3,3_10,A,11,10,13.633,042,1001739,1015372
3,3_11,B,6,G,6.44,042,1015551,1021991
3,3_12,A,3,6,4.829,042,1022173,1027002
3,3_13,B,10,I,6.233,042,1027178,1033411
3,3_14,A,7,3,10.311,042,1033583,1043894
3,3_15,B,14,F,8.161,042,1044076,1052237
3,3_16,A,5,15,9.238,042,1052416,1061654
4,4_1,B,3,I,5.412,042,1061825,1067237
4,4_2,A,4,3,6.763,042,1067413,1074176
4,4_3,B,7,L,5.556,042,1074352,1079908
4,4_4,A,10,10,8.166,042,1080090,1088256
4,4_5,B,5,P,7.481,042,1088431,1095912
4,4_6,A,8,1,9.107,042,1096088,1105195
4,4_7,B,1,O,7.133,042,1105362,1112495
4,4_8,A,2,5,18.497,042,1112669,1131166
4,4_9,B,13,H,4.908,042,1131335,1136243
4,4_10,A,14,16,6.97,042,1136423,1143393
4,4_11,B,9,B,15.119,042,1143562,1158681
4,4_12,A,12,4,6.464,042,1158859,1165323
4,4_13,B,11,A,9.535,042,1165498,1175033
4,4_14,A,16,6,7.478,042,1175207,1182685
4,4_15,B,15,E,10.561,042,1182863,1193424
4,4_16,A,6,15,6.568,042,1193606,1200174
5,5_1,B,2,P,8.181,042,1200345,1208526
5,5_2,A,15,14,7.331,042,1208702,1216033
5,5_3,B,12,L,5.742,042,1216209,1221951
5,5_4,A,7,1,7.831,042,1222131,1229962
5,5_5,B,4,F,6.57,042,1230138,1236708
5,5_6,A,1,11,5.777,042,1236877,1242654
5,5_7,B,6,J,6.251,042,1242832,1249083
5,5_8,A,13,4,4.05,042,1249254,1253304
5,5_9,B,14,D,7.758,042,1253475,1261233
5,5_10,A,3,6,4.125,042,1261398,1265523
5,5_11,B,8,G,5.936,042,1265702,1271638
5,5_12,A,11,2,8.786,042,1271807,1280593
5,5_13,B,16,H,8.332,042,1280765,1289097
5,5_14,A,9,10,12.059,042,1289273,1301332
5,5_15,B,10,N,7.181,042,1301500,1308681
5,5_16,A,5,8,7.728,042,1308856,1316584
6,6_1,B,15,E,9.754,042,1316763,1326517
6,6_2,A,14,16,6.223,042,1326689,1332912
6,6_3,B,5,O,5.684,042,1333078,1338762
6,6_4,A,12,4,5.949,042,1338933,1344882
6,6_5,B,1,J,6.1,042,1345055,1351155
6,6_6,A,6,13,7.478,042,1351327,1358805
6,6_7,B,11,P,9.786,042,1358983,1368769
6,6_8,A,4,14,8.146,042,1368942,1377088
6,6_9,B,9,A,6.474,042,1377266,1383740
6,6_10,A,8,7,8.311,042,1383922,1392233
6,6_11,B,7,D,7.746,042,1392413,1400159
6,6_12,A,2,15,8.177,042,1400336,1408513
6,6_13,B,13,M,4.258,042,1408693,1412951
6,6_14,A,16,3,8.088,042,1413131,1421219
6,6_15,B,3,B,4.361,042,1421388,1425749
6,6_16,A,10,11,6.253,042,1425925,1432178
1,1_1,B,4,H,90.232,043,1000,91232
1,1_2,A,15,13,22.192,043,91446,113638
1,1_3,B,10,E,19.047,043,113832,132879
1,1_4,A,5,2,61.654,043,133082,194736
1,1_5,B,2,L,23.485,043,194936,218421
1,1_6,A,13,5,13.249,043,218623,231872
1,1_7,B,8,A,57.114,043,232068,289182
1,1_8,A,7,8,47.421,043,289385,336806
1,1_9,B,6,C,22.392,043,337009,359401
1,1_10,A,1,1,18.339,043,359596,377935
1,1_11,B,14,M,10.844,043,378129,388973
1,1_12,A,11,7,18.144,043,389172,407316
1,1_13,B,12,I,21.504,043,407521,429025
1,1_14,A,9,10,24.652,043,429223,453875
1,1_15,B,16,P,23.298,043,454078,477376
1,1_16,A,3,14,18.385,043,477582,495967
2,2_1,B,13,O,13.718,043,496165,509883
2,2_2,A,6,5,11.544,043,510077,521621
2,2_3,B,3,H,6.26,043,521820,528080
2,2_4,A,4,16,15.854,043,528276,544130
2,2_5,B,1,D,23.229,043,544323,567552
2,2_6,A,2,15,17.306,043,567744,585050
2,2_7,B,11,G,11.753,043,585242,596995
2,2_8,A,16,4,16.068,043,597186,613254
2,2_9,B,7,M,12.478,043,613450,625928
2,2_10,A,10,6,15.902,043,626128,642030
2,2_11,B,9,C,14.594,043,642225,656819
2,2_12,A,12,2,52.028,043,657021,709049
2,2_13,B,15,E,17.119,043,709250,726369
2,2_14,A,8,1,16.68,043,726565,743245
2,2_15,B,5,J,13.781,043,743430,757211
2,2_16,A,14,10,11.033,043,757409,768442
3,3_1,B,8,L,21.005,043,768635,789640
3,3_2,A,9,13,15.543,043,789837,805380
3,3_3,B,2,J,10.328,043,805567,815895
3,3_4,A,13,5,9.334,043,816093,825427
3,3_5,B,12,N,16.428,043,825618,842046
3,3_6,A,15,6,9.975,043,842233,852208
3,3_7,B,4,P,15.826,043,852391,868217
3,3_8,A,1,7,12.488,043,868405,880893
3,3_9,B,16,C,12.594,043,881083,893677
3,3_10,A,11,12,15.807,043,893861,909668
3,3_11,B,6,F,27.062,043,909858,936920
3,3_12,A,3,15,5.351,043,937115,942466
3,3_13,B,10,K,12.715,043,942653,955368
3,3_14,A,7,10,8.226,043,955565,963791
3,3_15,B,14,O,9.026,043,963989,973015
3,3_16,A,5,11,13.524,043,973213,986737
4,4_1,B,3,K,6.438,043,986925,993363
4,4_2,A,4,6,10.656,043,993564,1004220
4,4_3,B,7,F,6.435,043,1004407,1010842
4,4_4,A,10,2,9.914,043,1011030,1020944
4,4_5,B,5,E,8.598,043,1021138,1029736
4,4_6,A,8,12,14.15,043,1029929,1044079
4,4_7,B,1,O,8.627,043,1044275,1052902
4,4_8,A,2,5,9.373,043,1053100,1062473
4,4_9,B,13,L,6.137,043,1062675,1068812
4,4_10,A,14,7,8.792,043,1069013,1077805
4,4_11,B,9,J,12.218,043,1078005,1090223
4,4_12,A,12,16,9.703,043,1090415,1100118
4,4_13,B,11,C,12.325,043,1100307,1112632
